Date,AAPL,NVDA,INTC,ORCL,VZ,T,DIS,JPM,BAC,C,MCD,SBUX,NKE,KO,PEP,WMT,XOM,CVX,DD,APD,CAT,GE,BA,JNJ,PFE,MRK,SPG,NEE,DUK,SO
2010-11-16,10.771071434020996,0.3177500069141388,21.06999969482422,27.579999923706055,32.189998626708984,21.32930564880371,36.91999816894531,39.61000061035156,11.9399995803833,42.20000076293945,77.41999816894531,14.920000076293944,20.127500534057617,31.040000915527344,64.04000091552734,18.086666107177734,68.94000244140625,82.4800033569336,43.49512481689453,76.97502136230469,80.37000274658203,76.008056640625,62.779998779296875,63.13999938964844,15.749526023864746,32.538169860839844,90.44214630126952,13.140000343322754,52.83000183105469,38.130001068115234
2010-11-17,10.73214340209961,0.3230000138282776,21.079999923706055,27.90999984741211,32.34000015258789,21.11782455444336,37.220001220703125,39.18000030517578,11.619999885559082,41.900001525878906,78.37000274658203,14.994999885559082,20.34749984741211,31.260000228881836,63.939998626708984,17.92333221435547,69.01000213623047,82.45999908447266,43.49512481689453,77.4653091430664,81.16999816894531,75.7684326171875,62.5,63.060001373291016,15.635674476623535,32.89122009277344,91.19473266601562,13.052499771118164,52.77000045776367,37.90999984741211
2010-11-18,11.01535701751709,0.3330000042915344,21.020000457763672,28.309999465942383,32.650001525878906,21.480363845825195,37.58000183105469,39.65999984741211,11.699999809265137,43.0,79.0199966430664,15.289999961853027,20.61750030517578,31.920000076293945,64.7699966430664,17.99333381652832,70.30999755859375,83.81999969482422,44.63373947143555,79.23219299316406,83.11000061035156,76.87069702148438,64.61000061035156,63.83000183105469,15.96774196624756,33.67366409301758,92.1448745727539,13.085000038146973,53.06999969482422,38.029998779296875
2010-11-19,10.95464324951172,0.34375,21.13999938964844,28.149999618530273,32.59000015258789,21.389728546142575,37.0099983215332,39.40999984741211,11.65999984741211,42.70000076293945,79.63999938964844,15.380000114440918,21.45249938964844,32.15999984741211,64.70999908447266,18.1299991607666,70.54000091552734,83.94000244140625,45.13188552856445,79.56521606445312,83.97000122070312,77.73333740234375,63.59000015258789,63.83000183105469,15.939278602600098,33.711830139160156,92.35183715820312,12.99250030517578,52.83000183105469,38.06999969482422
2010-11-22,11.191429138183594,0.3440000116825104,21.25,28.049999237060547,32.5,21.36706924438477,36.95000076293945,38.5099983215332,11.300000190734863,41.79999923706055,79.5199966430664,15.4350004196167,21.479999542236328,32.1349983215332,64.69999694824219,18.12666702270508,70.19000244140625,83.44999694824219,44.8329963684082,79.09342956542969,84.0,76.82276916503906,64.02999877929688,63.619998931884766,15.777989387512209,33.959922790527344,92.73753356933594,13.022500038146973,52.97999954223633,38.22999954223633
2010-11-23,11.026070594787598,0.335999995470047,21.09000015258789,27.190000534057617,32.38999938964844,21.17069435119629,36.119998931884766,37.630001068115234,11.09000015258789,41.0,79.01000213623047,15.199999809265137,21.315000534057617,31.809999465942383,63.88999938964844,17.889999389648438,68.9800033569336,81.75,43.86517333984375,78.23311614990234,82.62999725341797,75.52881622314453,63.599998474121094,62.869998931884766,15.721062660217283,33.21564865112305,91.78739166259766,12.792499542236328,52.709999084472656,37.959999084472656
2010-11-24,11.242856979370115,0.3442499935626983,21.38999938964844,27.739999771118164,32.349998474121094,21.25377655029297,36.869998931884766,38.15999984741211,11.279999732971191,41.70000076293945,79.4800033569336,15.739999771118164,21.63249969482422,32.30500030517578,64.33000183105469,18.003332138061523,69.87999725341797,82.93000030517578,45.074951171875,80.06475830078125,84.69000244140625,76.39144897460938,65.41000366210938,63.290000915527344,15.834915161132812,33.540077209472656,94.32737731933594,12.8725004196167,52.97999954223633,38.0099983215332
2010-11-26,11.25,0.3400000035762787,21.34000015258789,27.489999771118164,32.209999084472656,21.095165252685547,36.70000076293945,37.5,11.119999885559082,41.099998474121094,78.54000091552734,15.56999969482422,21.489999771118164,32.05500030517578,63.900001525878906,17.913333892822266,69.2300033569336,82.05000305175781,44.53411102294922,79.20443725585938,84.12999725341797,75.72051239013672,64.80000305175781,62.29999923706055,15.645160675048828,33.196563720703125,92.98212432861328,12.69499969482422,52.560001373291016,37.83000183105469
2010-11-29,11.31678581237793,0.34375,21.329999923706055,27.219999313354492,31.899999618530273,20.921449661254883,36.41999816894531,37.90999984741211,11.3100004196167,41.5,78.26000213623047,15.395000457763672,21.290000915527344,31.69499969482422,64.01000213623047,17.950000762939453,69.44999694824219,81.69000244140625,44.51987838745117,79.38945770263672,83.66999816894531,76.53522491455078,64.36000061035156,61.90999984741211,15.71157455444336,33.10114669799805,92.87864685058594,12.675000190734863,52.529998779296875,37.54999923706055
2010-11-30,11.112500190734863,0.3402499854564667,21.15999984741211,27.049999237060547,32.0099983215332,20.989425659179688,36.5099983215332,37.400001525878906,10.949999809265137,42.0,78.30000305175781,15.300000190734863,21.532499313354492,31.584999084472656,64.62999725341797,18.030000686645508,69.55999755859375,80.97000122070312,44.3775520324707,79.75948333740234,84.5999984741211,75.8642807006836,63.77000045776367,61.54999923706055,15.464896202087402,32.89122009277344,92.66227722167967,12.654999732971191,52.650001525878906,37.720001220703125
2010-12-01,11.300000190734863,0.3552500009536743,21.479999542236328,27.649999618530273,32.349998474121094,21.359516143798828,37.119998931884766,38.150001525878906,11.289999961853027,43.0,79.29000091552734,15.850000381469728,21.90999984741211,32.349998474121094,65.62999725341797,18.233333587646484,71.33000183105469,82.69999694824219,46.14240646362305,79.91674041748047,87.44999694824219,78.11672973632812,65.72000122070312,62.41999816894531,15.844402313232422,33.45419692993164,93.92285919189452,12.732500076293944,53.34000015258789,38.22999954223633
2010-12-02,11.362500190734863,0.359499990940094,21.700000762939453,28.100000381469727,32.7400016784668,21.56344413757324,37.34000015258789,39.310001373291016,11.68000030517578,44.20000076293945,79.37999725341797,16.3799991607666,21.957500457763672,32.45000076293945,65.19999694824219,18.25,71.4800033569336,84.5,47.30948638916016,81.98889923095703,88.62000274658203,79.93785858154297,66.58999633789062,62.599998474121094,15.834915161132812,33.606868743896484,95.88899230957033,12.807499885559082,53.279998779296875,38.08000183105469
2010-12-03,11.337142944335938,0.3697499930858612,21.690000534057617,28.809999465942383,32.900001525878906,21.51812744140625,37.59000015258789,39.61000061035156,11.859999656677246,44.5,79.76000213623047,16.360000610351562,21.88249969482422,32.25,65.16999816894531,18.206666946411133,71.19000244140625,84.88999938964844,47.48027801513672,81.04532623291016,89.37999725341797,80.41709899902344,66.54000091552734,62.560001373291016,15.863377571105955,33.683204650878906,96.03010559082033,12.774999618530272,53.369998931884766,38.119998931884766
2010-12-06,11.433929443359377,0.3627499938011169,21.700000762939453,28.729999542236328,32.88999938964844,21.374622344970703,37.560001373291016,39.900001525878906,11.640000343322754,44.5,79.58000183105469,16.360000610351562,21.9325008392334,31.9950008392334,64.7300033569336,18.163333892822266,71.30999755859375,84.94999694824219,47.72223663330078,81.11933135986328,89.19999694824219,80.03370666503906,66.58999633789062,62.20000076293945,15.948766708374023,33.635494232177734,95.86077117919922,12.727499961853027,53.040000915527344,38.08000183105469
2010-12-07,11.364643096923828,0.3745000064373016,21.579999923706055,29.049999237060547,32.95000076293945,21.555891036987305,37.33000183105469,39.25,11.56999969482422,46.20000076293945,80.33999633789062,16.389999389648438,21.79750061035156,32.06999969482422,64.68000030517578,18.36333274841309,71.45999908447266,86.30000305175781,48.04958724975586,80.96207427978516,90.3499984741211,81.6152114868164,66.2300033569336,62.310001373291016,15.910816192626951,33.75,95.48448181152344,12.710000038146973,52.40999984741211,37.88999938964844
2010-12-08,11.464642524719238,0.3777500092983246,21.81999969482422,29.229999542236328,32.97999954223633,21.62386703491211,36.970001220703125,40.2599983215332,12.0,46.400001525878906,78.73999786376953,16.290000915527344,21.829999923706055,32.19499969482422,64.62999725341797,18.163333892822266,71.8499984741211,86.13999938964844,47.76493453979492,80.53653717041016,89.62000274658203,81.66313171386719,65.18000030517578,62.45000076293945,15.863377571105955,33.77862548828125,93.9134521484375,12.720000267028809,52.08000183105469,37.58000183105469
2010-12-09,11.420000076293944,0.3714999854564667,21.809999465942383,29.260000228881836,33.560001373291016,21.767372131347656,36.7400016784668,40.810001373291016,12.649999618530272,46.900001525878906,77.61000061035156,16.200000762939453,21.86750030517578,32.415000915527344,64.72000122070312,18.11333274841309,72.0,86.6500015258789,48.32000732421875,82.09990692138672,89.66999816894531,82.09445190429688,64.61000061035156,62.060001373291016,15.901328086853027,34.036258697509766,92.59642791748048,12.770000457763672,52.31999969482422,37.93000030517578
2010-12-10,11.44857120513916,0.3737500011920929,21.90999984741211,29.940000534057617,34.040000915527344,21.820241928100582,36.65999984741211,41.43000030517578,12.800000190734863,47.70000076293945,77.55999755859375,16.295000076293945,21.950000762939453,32.32500076293945,64.9000015258789,18.093332290649418,72.18000030517578,87.02999877929688,48.49079895019531,82.18316650390625,89.94000244140625,84.92198944091797,64.16000366210938,61.90999984741211,16.148008346557617,34.34160232543945,93.08560943603516,13.0,52.59000015258789,37.81999969482422
2010-12-13,11.488213539123535,0.3642500042915344,21.5,30.420000076293945,34.11000061035156,21.737159729003903,37.130001068115234,41.5099983215332,12.539999961853027,48.099998474121094,77.11000061035156,15.994999885559082,22.3075008392334,32.42499923706055,65.52999877929688,18.06999969482422,72.36000061035156,88.37000274658203,48.50503158569336,82.03515625,91.62999725341795,84.4427490234375,63.790000915527344,61.86000061035156,16.309297561645508,34.446563720703125,93.0667953491211,13.022500038146973,52.619998931884766,37.900001525878906
2010-12-14,11.438928604125977,0.3647499978542328,21.469999313354492,30.510000228881836,34.66999816894531,22.16012191772461,37.2400016784668,40.790000915527344,12.399999618530272,46.900001525878906,77.11000061035156,16.05500030517578,22.31999969482422,31.950000762939453,65.58999633789062,18.149999618530273,72.18000030517578,88.37999725341797,48.476566314697266,81.02682495117188,92.08999633789062,84.77821350097656,64.48999786376953,62.77000045776367,16.233396530151367,34.875953674316406,91.8814697265625,12.857500076293944,52.97999954223633,37.86000061035156
2010-12-15,11.441429138183594,0.3567500114440918,21.280000686645508,30.489999771118164,34.630001068115234,22.001510620117188,36.95000076293945,40.209999084472656,12.289999961853027,45.900001525878906,76.9800033569336,15.9350004196167,22.145000457763672,32.369998931884766,65.23999786376953,18.07666778564453,71.8499984741211,88.01000213623047,48.163448333740234,81.42460632324219,93.12000274658205,83.81973266601562,64.23999786376953,62.56999969482422,16.204933166503906,34.98091506958008,89.63311767578125,12.710000038146973,52.650001525878906,37.70000076293945
2010-12-16,11.473214149475098,0.3572500050067901,21.299999237060547,30.270000457763672,34.7599983215332,22.07703971862793,37.0099983215332,40.0099983215332,12.520000457763672,45.900001525878906,76.70999908447266,16.295000076293945,22.3075008392334,32.66999816894531,65.75,18.209999084472656,72.22000122070312,89.05999755859375,48.88931655883789,81.94264221191406,93.1999969482422,85.16161346435547,64.4000015258789,62.400001525878906,16.33776092529297,35.152671813964844,89.09689331054688,12.80500030517578,52.97999954223633,37.790000915527344
2010-12-17,11.450357437133787,0.359250009059906,21.459999084472656,31.459999084472656,34.63999938964844,22.061933517456055,37.04999923706055,39.66999816894531,12.56999969482422,47.0,76.80999755859375,16.395000457763672,22.512500762939453,32.849998474121094,65.97000122070312,18.13666725158691,72.16999816894531,88.48999786376953,48.32000732421875,82.6364517211914,92.58999633789062,84.82614135742188,65.02999877929688,62.540000915527344,16.157495498657227,34.80915832519531,89.77422332763672,12.917499542236328,53.220001220703125,37.900001525878906
2010-12-20,11.50749969482422,0.3577499985694885,21.229999542236328,31.670000076293945,34.7400016784668,22.001510620117188,37.060001373291016,39.95000076293945,12.619999885559082,47.099998474121094,76.91999816894531,16.46500015258789,22.5674991607666,32.654998779296875,66.30999755859375,17.92333221435547,72.22000122070312,88.80000305175781,48.163448333740234,83.19149017333984,93.3000030517578,84.82614135742188,63.27000045776367,62.4900016784668,16.29032325744629,34.828243255615234,91.14769744873048,12.88249969482422,53.189998626708984,38.279998779296875
