Date,KO,SO
2013-04-12,41.08000183105469,47.880001068115234
2013-04-15,40.09000015258789,47.36000061035156
2013-04-16,42.369998931884766,48.130001068115234
2013-04-17,42.54999923706055,47.959999084472656
2013-04-18,42.099998474121094,47.869998931884766
2013-04-19,42.65999984741211,48.5099983215332
2013-04-22,42.720001220703125,48.470001220703125
2013-04-23,42.70000076293945,48.650001525878906
2013-04-24,42.150001525878906,48.029998779296875
2013-04-25,42.349998474121094,48.09000015258789
2013-04-26,42.099998474121094,47.95000076293945
2013-04-29,42.2400016784668,48.13999938964844
2013-04-30,42.33000183105469,48.22999954223633
2013-05-01,42.209999084472656,47.84000015258789
2013-05-02,41.959999084472656,47.22999954223633
2013-05-03,42.2400016784668,47.2599983215332
2013-05-06,42.08000183105469,46.7599983215332
2013-05-07,42.70000076293945,47.27000045776367
2013-05-08,42.459999084472656,46.93000030517578
2013-05-09,42.119998931884766,46.220001220703125
2013-05-10,42.150001525878906,46.099998474121094
2013-05-13,42.189998626708984,45.84000015258789
2013-05-14,42.52000045776367,46.2599983215332
2013-05-15,42.91999816894531,46.65999984741211
2013-05-16,43.09000015258789,46.29999923706055
2013-05-17,42.970001220703125,46.599998474121094
2013-05-20,42.380001068115234,46.400001525878906
2013-05-21,42.34000015258789,46.439998626708984
2013-05-22,42.25,45.7599983215332
2013-05-23,41.93000030517578,45.52000045776367
2013-05-24,42.2400016784668,45.20000076293945
2013-05-28,42.54999923706055,44.88999938964844
2013-05-29,41.400001525878906,44.2599983215332
2013-05-30,40.77000045776367,44.130001068115234
2013-05-31,39.9900016784668,43.900001525878906
2013-06-03,40.810001373291016,44.09000015258789
2013-06-04,41.41999816894531,43.95000076293945
2013-06-05,40.650001525878906,43.689998626708984
2013-06-06,40.790000915527344,44.43000030517578
2013-06-07,41.40999984741211,44.439998626708984
2013-06-10,41.18000030517578,44.400001525878906
2013-06-11,40.790000915527344,44.2599983215332
2013-06-12,40.38999938964844,43.91999816894531
2013-06-13,40.40999984741211,44.650001525878906
2013-06-14,40.34000015258789,44.4900016784668
2013-06-17,40.68000030517578,44.52000045776367
2013-06-18,40.93000030517578,44.75
2013-06-19,40.40999984741211,43.56999969482422
2013-06-20,39.130001068115234,42.47999954223633
2013-06-21,39.7599983215332,43.099998474121094
2013-06-24,39.529998779296875,42.939998626708984
2013-06-25,39.720001220703125,43.560001373291016
2013-06-26,40.33000183105469,44.029998779296875
2013-06-27,40.2599983215332,44.0
2013-06-28,40.11000061035156,44.130001068115234
2013-07-01,40.459999084472656,43.810001373291016
2013-07-02,40.369998931884766,43.61000061035156
2013-07-03,40.4900016784668,43.400001525878906
2013-07-05,40.52000045776367,43.13999938964844
2013-07-08,40.540000915527344,43.849998474121094
2013-07-09,40.83000183105469,44.119998931884766
2013-07-10,40.68000030517578,44.22999954223633
2013-07-11,41.029998779296875,44.959999084472656
2013-07-12,41.029998779296875,44.9900016784668
2013-07-15,41.0099983215332,45.54999923706055
2013-07-16,40.22999954223633,45.25
2013-07-17,40.84000015258789,45.2599983215332
2013-07-18,40.810001373291016,45.619998931884766
2013-07-19,41.09000015258789,45.560001373291016
2013-07-22,40.84000015258789,45.5099983215332
2013-07-23,40.959999084472656,45.619998931884766
2013-07-24,40.86000061035156,45.040000915527344
2013-07-25,40.84000015258789,45.13999938964844
2013-07-26,40.63999938964844,45.34000015258789
2013-07-29,40.279998779296875,45.400001525878906
2013-07-30,40.31999969482422,45.41999816894531
2013-07-31,40.08000183105469,44.84000015258789
2013-08-01,40.56999969482422,44.349998474121094
2013-08-02,40.220001220703125,44.34000015258789
2013-08-05,40.290000915527344,44.06999969482422
2013-08-06,40.369998931884766,43.77000045776367
2013-08-07,40.150001525878906,44.13999938964844
2013-08-08,40.20000076293945,44.040000915527344
2013-08-09,40.15999984741211,43.869998931884766
2013-08-12,39.83000183105469,43.560001373291016
2013-08-13,39.650001525878906,43.779998779296875
2013-08-14,39.529998779296875,43.61000061035156
2013-08-15,39.09000015258789,42.900001525878906
2013-08-16,39.04999923706055,42.38999938964844
2013-08-19,38.779998779296875,42.04999923706055
2013-08-20,38.650001525878906,42.25
2013-08-21,38.279998779296875,41.66999816894531
2013-08-22,38.310001373291016,41.93000030517578
2013-08-23,38.52000045776367,42.22999954223633
2013-08-26,38.119998931884766,41.900001525878906
2013-08-27,38.150001525878906,41.68000030517578
2013-08-28,38.349998474121094,41.63999938964844
2013-08-29,38.099998474121094,41.439998626708984
2013-08-30,38.18000030517578,41.619998931884766
2013-09-03,37.900001525878906,41.09000015258789
2013-09-04,38.540000915527344,40.88999938964844
2013-09-05,38.2400016784668,40.75
2013-09-06,38.349998474121094,41.119998931884766
2013-09-09,38.52000045776367,41.22999954223633
2013-09-10,38.630001068115234,41.40999984741211
2013-09-11,38.779998779296875,41.02000045776367
2013-09-12,38.439998626708984,40.7599983215332
2013-09-13,38.689998626708984,40.959999084472656
2013-09-16,38.86000061035156,40.939998626708984
2013-09-17,38.790000915527344,41.150001525878906
2013-09-18,39.59000015258789,42.630001068115234
2013-09-19,39.310001373291016,42.29999923706055
2013-09-20,39.400001525878906,41.779998779296875
2013-09-23,38.630001068115234,42.16999816894531
2013-09-24,38.529998779296875,42.08000183105469
2013-09-25,38.33000183105469,41.720001220703125
2013-09-26,38.7400016784668,41.529998779296875
2013-09-27,38.400001525878906,41.22999954223633
2013-09-30,37.880001068115234,41.18000030517578
2013-10-01,37.95000076293945,41.279998779296875
2013-10-02,37.43000030517578,41.33000183105469
2013-10-03,37.15999984741211,40.560001373291016
2013-10-04,37.20000076293945,40.65999984741211
2013-10-07,37.04999923706055,40.4900016784668
2013-10-08,37.279998779296875,41.0099983215332
2013-10-09,37.08000183105469,41.27000045776367
2013-10-10,37.779998779296875,41.56999969482422
2013-10-11,37.77000045776367,41.689998626708984
2013-10-14,37.90999984741211,41.349998474121094
2013-10-15,37.65999984741211,40.849998474121094
2013-10-16,38.0,41.279998779296875
2013-10-17,38.54999923706055,41.90999984741211
2013-10-18,38.779998779296875,41.939998626708984
2013-10-21,38.81999969482422,41.7599983215332
2013-10-22,39.09000015258789,42.279998779296875
2013-10-23,39.09000015258789,42.290000915527344
2013-10-24,38.79999923706055,42.0099983215332
2013-10-25,39.029998779296875,42.459999084472656
2013-10-28,39.61000061035156,42.439998626708984
2013-10-29,39.79999923706055,42.38999938964844
2013-10-30,39.619998931884766,41.900001525878906
2013-10-31,39.56999969482422,40.90999984741211
2013-11-01,39.61000061035156,41.02000045776367
2013-11-04,39.5099983215332,41.4900016784668
2013-11-05,39.5,41.099998474121094
2013-11-06,40.04999923706055,41.77000045776367
2013-11-07,39.83000183105469,41.52000045776367
2013-11-08,40.04999923706055,41.209999084472656
2013-11-11,39.869998931884766,41.5
2013-11-12,39.880001068115234,41.38999938964844
2013-11-13,40.119998931884766,41.7400016784668
2013-11-14,40.209999084472656,42.36000061035156
2013-11-15,40.220001220703125,42.41999816894531
2013-11-18,40.16999816894531,42.33000183105469
2013-11-19,40.13999938964844,42.06999969482422
2013-11-20,40.060001373291016,41.400001525878906
2013-11-21,40.43000030517578,41.369998931884766
2013-11-22,40.43000030517578,41.22999954223633
2013-11-25,40.369998931884766,41.0
2013-11-26,40.25,40.72999954223633
2013-11-27,40.189998626708984,40.68000030517578
2013-11-29,40.189998626708984,40.630001068115234
2013-12-02,40.08000183105469,40.7400016784668
2013-12-03,40.349998474121094,40.880001068115234
2013-12-04,40.369998931884766,41.09000015258789
2013-12-05,39.83000183105469,40.939998626708984
2013-12-06,40.459999084472656,41.43000030517578
2013-12-09,40.400001525878906,41.040000915527344
2013-12-10,39.849998474121094,40.459999084472656
2013-12-11,40.130001068115234,40.279998779296875
2013-12-12,39.209999084472656,40.20000076293945
2013-12-13,39.22999954223633,40.119998931884766
2013-12-16,39.27000045776367,40.380001068115234
2013-12-17,39.099998474121094,40.310001373291016
2013-12-18,40.02000045776367,41.0099983215332
2013-12-19,39.86000061035156,40.790000915527344
2013-12-20,40.040000915527344,41.060001373291016
2013-12-23,40.15999984741211,40.880001068115234
2013-12-24,40.189998626708984,40.959999084472656
2013-12-26,40.4900016784668,40.75
2013-12-27,40.65999984741211,40.86000061035156
2013-12-30,41.09000015258789,41.0
2013-12-31,41.310001373291016,41.11000061035156
2014-01-02,40.65999984741211,40.689998626708984
2014-01-03,40.459999084472656,40.470001220703125
2014-01-06,40.27000045776367,40.400001525878906
2014-01-07,40.38999938964844,40.7599983215332
2014-01-08,39.939998626708984,40.400001525878906
2014-01-09,39.72999954223633,40.619998931884766
2014-01-10,40.130001068115234,41.38999938964844
2014-01-13,39.529998779296875,41.27000045776367
2014-01-14,39.689998626708984,41.099998474121094
2014-01-15,39.7599983215332,41.08000183105469
2014-01-16,39.709999084472656,41.2400016784668
2014-01-17,39.279998779296875,41.15999984741211
2014-01-21,39.91999816894531,41.650001525878906
2014-01-22,39.900001525878906,41.599998474121094
2014-01-23,39.2400016784668,41.43000030517578
2014-01-24,38.84000015258789,41.220001220703125
2014-01-27,38.72999954223633,41.25
2014-01-28,38.869998931884766,41.25
2014-01-29,37.900001525878906,40.88999938964844
2014-01-30,38.16999816894531,40.88999938964844
2014-01-31,37.81999969482422,41.2400016784668
2014-02-03,37.20000076293945,41.25
2014-02-04,37.47999954223633,41.0
2014-02-05,37.61000061035156,40.81999969482422
2014-02-06,38.029998779296875,40.90999984741211
2014-02-07,37.95000076293945,41.099998474121094
2014-02-10,38.56999969482422,41.279998779296875
2014-02-11,38.63999938964844,41.689998626708984
2014-02-12,38.5099983215332,41.61000061035156
2014-02-13,38.650001525878906,42.22999954223633
2014-02-14,38.93000030517578,42.52000045776367
2014-02-18,37.470001220703125,42.540000915527344
2014-02-19,37.099998474121094,42.16999816894531
2014-02-20,37.29999923706055,42.400001525878906
2014-02-21,37.18000030517578,42.349998474121094
2014-02-24,37.5,42.119998931884766
2014-02-25,37.77000045776367,42.16999816894531
2014-02-26,37.869998931884766,42.0
2014-02-27,38.06999969482422,42.0099983215332
2014-02-28,38.20000076293945,42.349998474121094
2014-03-03,38.119998931884766,42.04999923706055
2014-03-04,38.310001373291016,42.33000183105469
2014-03-05,38.349998474121094,42.220001220703125
2014-03-06,38.470001220703125,42.040000915527344
2014-03-07,38.54999923706055,42.099998474121094
2014-03-10,38.650001525878906,42.15999984741211
2014-03-11,38.79999923706055,42.04999923706055
2014-03-12,38.470001220703125,42.630001068115234
2014-03-13,37.970001220703125,43.15999984741211
2014-03-14,38.16999816894531,43.4900016784668
2014-03-17,38.27000045776367,43.52000045776367
2014-03-18,38.400001525878906,43.45000076293945
2014-03-19,38.13999938964844,42.790000915527344
2014-03-20,38.45000076293945,42.790000915527344
2014-03-21,38.439998626708984,42.91999816894531
2014-03-24,38.400001525878906,43.18000030517578
2014-03-25,38.619998931884766,43.43000030517578
2014-03-26,38.61000061035156,43.150001525878906
2014-03-27,38.81999969482422,43.400001525878906
2014-03-28,38.95000076293945,43.369998931884766
2014-03-31,38.65999984741211,43.939998626708984
2014-04-01,38.40999984741211,43.5
2014-04-02,38.33000183105469,43.290000915527344
2014-04-03,38.06999969482422,43.310001373291016
2014-04-04,38.220001220703125,43.70000076293945
2014-04-07,38.619998931884766,44.209999084472656
2014-04-08,38.900001525878906,44.709999084472656
2014-04-09,38.9900016784668,44.369998931884766
2014-04-10,38.88999938964844,44.29999923706055
2014-04-11,38.630001068115234,44.56999969482422
2014-04-14,38.72999954223633,44.650001525878906
2014-04-15,40.18000030517578,45.25
2014-04-16,40.59000015258789,45.81999969482422
2014-04-17,40.720001220703125,45.119998931884766
2014-04-21,40.75,45.15999984741211
2014-04-22,40.709999084472656,45.34000015258789
2014-04-23,40.72999954223633,45.220001220703125
2014-04-24,40.70000076293945,45.68000030517578
2014-04-25,41.0099983215332,46.2599983215332
2014-04-28,41.029998779296875,46.68000030517578
2014-04-29,40.56999969482422,46.36000061035156
2014-04-30,40.790000915527344,45.83000183105469
2014-05-01,40.779998779296875,45.220001220703125
2014-05-02,40.95000076293945,44.18000030517578
2014-05-05,40.7599983215332,44.4900016784668
2014-05-06,40.4900016784668,44.349998474121094
2014-05-07,40.90999984741211,44.86000061035156
2014-05-08,40.72999954223633,44.20000076293945
2014-05-09,40.869998931884766,43.66999816894531
2014-05-12,40.81999969482422,43.2599983215332
2014-05-13,41.11000061035156,43.310001373291016
2014-05-14,40.88999938964844,43.72999954223633
2014-05-15,40.52000045776367,43.439998626708984
2014-05-16,40.88999938964844,43.5099983215332
2014-05-19,40.709999084472656,42.81999969482422
2014-05-20,40.58000183105469,42.77000045776367
2014-05-21,40.869998931884766,42.84000015258789
2014-05-22,40.58000183105469,43.189998626708984
2014-05-23,40.58000183105469,43.08000183105469
2014-05-27,40.77000045776367,43.15999984741211
2014-05-28,40.58000183105469,43.45000076293945
2014-05-29,40.65999984741211,43.540000915527344
2014-05-30,40.90999984741211,43.779998779296875
2014-06-02,40.86000061035156,43.66999816894531
2014-06-03,40.880001068115234,43.66999816894531
2014-06-04,40.790000915527344,43.72999954223633
2014-06-05,40.88999938964844,44.119998931884766
2014-06-06,40.9900016784668,43.88999938964844
2014-06-09,40.90999984741211,43.63999938964844
2014-06-10,41.06999969482422,43.61000061035156
2014-06-11,40.86000061035156,43.09000015258789
2014-06-12,40.41999816894531,43.47999954223633
2014-06-13,40.369998931884766,43.529998779296875
2014-06-16,40.65999984741211,43.70000076293945
2014-06-17,40.91999816894531,43.43000030517578
2014-06-18,41.560001373291016,44.529998779296875
2014-06-19,41.790000915527344,44.720001220703125
2014-06-20,41.689998626708984,44.25
2014-06-23,41.72999954223633,44.220001220703125
2014-06-24,41.849998474121094,44.189998626708984
2014-06-25,41.959999084472656,44.66999816894531
2014-06-26,42.029998779296875,44.810001373291016
2014-06-27,42.189998626708984,45.060001373291016
2014-06-30,42.36000061035156,45.380001068115234
2014-07-01,42.290000915527344,45.08000183105469
2014-07-02,42.290000915527344,44.2599983215332
2014-07-03,42.22999954223633,44.0099983215332
2014-07-07,42.13999938964844,44.209999084472656
2014-07-08,41.939998626708984,44.540000915527344
2014-07-09,41.95000076293945,44.459999084472656
2014-07-10,42.2599983215332,44.63999938964844
2014-07-11,41.970001220703125,44.529998779296875
2014-07-14,42.380001068115234,44.18000030517578
2014-07-15,42.099998474121094,44.470001220703125
2014-07-16,42.119998931884766,44.77000045776367
2014-07-17,42.02000045776367,44.54999923706055
2014-07-18,42.43000030517578,44.88999938964844
2014-07-21,42.400001525878906,44.90999984741211
2014-07-22,41.189998626708984,44.90999984741211
2014-07-23,40.810001373291016,44.810001373291016
2014-07-24,40.970001220703125,44.779998779296875
2014-07-25,41.0,44.7400016784668
2014-07-28,40.68000030517578,45.36000061035156
2014-07-29,40.349998474121094,44.86000061035156
2014-07-30,39.619998931884766,44.380001068115234
2014-07-31,39.290000915527344,43.290000915527344
2014-08-01,39.290000915527344,43.31999969482422
2014-08-04,39.400001525878906,43.099998474121094
2014-08-05,39.18000030517578,42.599998474121094
2014-08-06,39.91999816894531,42.16999816894531
2014-08-07,39.349998474121094,42.619998931884766
2014-08-08,39.45000076293945,43.529998779296875
2014-08-11,39.56999969482422,43.060001373291016
2014-08-12,39.68000030517578,43.220001220703125
2014-08-13,39.939998626708984,43.06999969482422
2014-08-14,40.18000030517578,43.43000030517578
2014-08-15,40.880001068115234,43.41999816894531
2014-08-18,41.349998474121094,43.380001068115234
2014-08-19,41.2599983215332,43.79999923706055
2014-08-20,41.25,43.810001373291016
2014-08-21,41.40999984741211,43.88999938964844
2014-08-22,41.119998931884766,43.68000030517578
2014-08-25,41.40999984741211,43.900001525878906
2014-08-26,41.599998474121094,43.540000915527344
2014-08-27,41.599998474121094,43.83000183105469
2014-08-28,41.630001068115234,44.22999954223633
2014-08-29,41.720001220703125,44.400001525878906
2014-09-02,41.63999938964844,43.79999923706055
2014-09-03,41.779998779296875,44.18000030517578
2014-09-04,41.869998931884766,44.15999984741211
2014-09-05,41.84000015258789,44.790000915527344
2014-09-08,41.779998779296875,44.560001373291016
2014-09-09,41.939998626708984,43.970001220703125
2014-09-10,42.16999816894531,43.7599983215332
2014-09-11,41.95000076293945,44.060001373291016
2014-09-12,41.459999084472656,43.36000061035156
2014-09-15,41.5,43.369998931884766
2014-09-16,41.63999938964844,43.93000030517578
2014-09-17,41.61000061035156,43.56999969482422
2014-09-18,41.790000915527344,43.279998779296875
2014-09-19,42.04999923706055,43.689998626708984
2014-09-22,42.220001220703125,43.470001220703125
2014-09-23,41.88999938964844,43.400001525878906
2014-09-24,42.27000045776367,43.45000076293945
2014-09-25,41.779998779296875,43.33000183105469
2014-09-26,42.20000076293945,43.45000076293945
2014-09-29,42.25,43.630001068115234
2014-09-30,42.65999984741211,43.650001525878906
2014-10-01,42.7400016784668,44.09000015258789
2014-10-02,42.65999984741211,44.130001068115234
2014-10-03,43.0,44.13999938964844
2014-10-06,43.599998474121094,44.06999969482422
2014-10-07,43.91999816894531,44.13999938964844
2014-10-08,44.54999923706055,45.040000915527344
2014-10-09,43.869998931884766,44.83000183105469
2014-10-10,44.470001220703125,45.11000061035156
2014-10-13,44.06999969482422,45.849998474121094
2014-10-14,43.63999938964844,46.900001525878906
2014-10-15,43.22999954223633,46.849998474121094
2014-10-16,42.560001373291016,46.369998931884766
2014-10-17,42.880001068115234,46.220001220703125
2014-10-20,43.290000915527344,46.779998779296875
2014-10-21,40.68000030517578,46.93000030517578
2014-10-22,40.619998931884766,47.189998626708984
2014-10-23,40.86000061035156,47.209999084472656
2014-10-24,41.029998779296875,47.40999984741211
2014-10-27,40.7599983215332,47.380001068115234
2014-10-28,40.560001373291016,47.369998931884766
2014-10-29,40.959999084472656,46.41999816894531
2014-10-30,41.400001525878906,46.45000076293945
2014-10-31,41.880001068115234,46.36000061035156
2014-11-03,41.810001373291016,46.77000045776367
2014-11-04,41.81999969482422,46.939998626708984
2014-11-05,42.310001373291016,47.959999084472656
2014-11-06,42.290000915527344,47.0099983215332
2014-11-07,42.31999969482422,47.130001068115234
2014-11-10,42.38999938964844,47.59000015258789
2014-11-11,42.5099983215332,47.58000183105469
2014-11-12,42.709999084472656,47.099998474121094
2014-11-13,42.790000915527344,46.939998626708984
2014-11-14,42.72999954223633,46.63999938964844
2014-11-17,42.91999816894531,47.08000183105469
2014-11-18,43.529998779296875,47.25
2014-11-19,44.220001220703125,47.27000045776367
2014-11-20,44.25,47.11000061035156
2014-11-21,44.5,47.25
2014-11-24,44.27000045776367,46.709999084472656
2014-11-25,44.43000030517578,46.470001220703125
2014-11-26,44.290000915527344,46.81999969482422
2014-11-28,44.83000183105469,47.43000030517578
2014-12-01,44.54999923706055,47.689998626708984
2014-12-02,44.540000915527344,47.90999984741211
2014-12-03,43.79999923706055,47.900001525878906
2014-12-04,43.5,47.90999984741211
2014-12-05,43.529998779296875,47.540000915527344
2014-12-08,43.13999938964844,48.04999923706055
2014-12-09,42.040000915527344,48.13999938964844
2014-12-10,41.599998474121094,47.91999816894531
2014-12-11,41.529998779296875,48.400001525878906
2014-12-12,40.90999984741211,47.91999816894531
2014-12-15,40.56999969482422,47.849998474121094
2014-12-16,40.38999938964844,47.7599983215332
2014-12-17,41.54999923706055,48.29999923706055
2014-12-18,42.38999938964844,49.0
2014-12-19,41.95000076293945,49.02000045776367
2014-12-22,42.349998474121094,49.36000061035156
2014-12-23,42.970001220703125,49.16999816894531
2014-12-24,42.939998626708984,49.90999984741211
2014-12-26,42.959999084472656,50.470001220703125
2014-12-29,42.86000061035156,50.880001068115234
2014-12-30,42.7599983215332,49.77000045776367
2014-12-31,42.220001220703125,49.11000061035156
2015-01-02,42.13999938964844,49.369998931884766
2015-01-05,42.13999938964844,49.15999984741211
2015-01-06,42.459999084472656,49.75
2015-01-07,42.9900016784668,50.29999923706055
2015-01-08,43.5099983215332,50.34000015258789
2015-01-09,43.029998779296875,49.70000076293945
2015-01-12,42.63999938964844,49.709999084472656
2015-01-13,42.630001068115234,49.68000030517578
2015-01-14,42.560001373291016,50.189998626708984
2015-01-15,42.380001068115234,50.79999923706055
2015-01-16,42.529998779296875,51.349998474121094
2015-01-20,43.15999984741211,51.65999984741211
2015-01-21,43.36000061035156,52.0099983215332
2015-01-22,43.779998779296875,52.130001068115234
2015-01-23,43.310001373291016,52.22999954223633
2015-01-26,43.0,52.22999954223633
2015-01-27,42.38999938964844,52.41999816894531
2015-01-28,41.91999816894531,52.16999816894531
2015-01-29,42.099998474121094,52.790000915527344
2015-01-30,41.16999816894531,50.720001220703125
2015-02-02,41.59000015258789,50.779998779296875
2015-02-03,41.630001068115234,50.79999923706055
2015-02-04,41.68000030517578,49.459999084472656
2015-02-05,41.790000915527344,49.709999084472656
2015-02-06,41.45000076293945,48.16999816894531
2015-02-09,41.22999954223633,47.790000915527344
2015-02-10,42.400001525878906,48.68000030517578
2015-02-11,42.369998931884766,47.95000076293945
2015-02-12,42.16999816894531,46.560001373291016
2015-02-13,41.9900016784668,45.880001068115234
2015-02-17,41.810001373291016,45.540000915527344
2015-02-18,41.72999954223633,46.84000015258789
2015-02-19,42.11000061035156,46.189998626708984
2015-02-20,41.970001220703125,46.13999938964844
2015-02-23,41.849998474121094,46.470001220703125
2015-02-24,42.130001068115234,46.88999938964844
2015-02-25,42.04999923706055,45.91999816894531
2015-02-26,42.459999084472656,45.7599983215332
2015-02-27,43.29999923706055,45.790000915527344
2015-03-02,43.20000076293945,44.869998931884766
2015-03-03,42.95000076293945,45.150001525878906
2015-03-04,42.5,44.83000183105469
2015-03-05,42.400001525878906,45.02000045776367
2015-03-06,41.52000045776367,44.09000015258789
2015-03-09,41.38999938964844,44.0099983215332
2015-03-10,40.689998626708984,43.93000030517578
2015-03-11,40.099998474121094,43.720001220703125
2015-03-12,40.56999969482422,44.459999084472656
2015-03-13,39.90999984741211,43.95000076293945
2015-03-16,40.290000915527344,44.630001068115234
2015-03-17,40.5099983215332,44.31999969482422
2015-03-18,40.599998474121094,45.13999938964844
2015-03-19,40.02000045776367,44.65999984741211
2015-03-20,40.650001525878906,44.970001220703125
2015-03-23,40.619998931884766,45.16999816894531
2015-03-24,40.470001220703125,44.52000045776367
2015-03-25,40.45000076293945,44.029998779296875
2015-03-26,40.349998474121094,43.7599983215332
2015-03-27,40.08000183105469,44.0099983215332
2015-03-30,40.5099983215332,44.33000183105469
2015-03-31,40.54999923706055,44.279998779296875
2015-04-01,40.68000030517578,44.619998931884766
2015-04-02,40.68000030517578,44.63999938964844
2015-04-06,41.16999816894531,44.91999816894531
2015-04-07,41.0099983215332,44.2599983215332
2015-04-08,40.88999938964844,44.34000015258789
2015-04-09,41.04999923706055,44.470001220703125
2015-04-10,40.880001068115234,44.619998931884766
2015-04-13,40.70000076293945,44.20000076293945
2015-04-14,40.5099983215332,44.349998474121094
2015-04-15,40.400001525878906,44.20000076293945
2015-04-16,40.599998474121094,44.11000061035156
2015-04-17,40.29999923706055,44.11000061035156
2015-04-20,40.65999984741211,44.7599983215332
2015-04-21,40.779998779296875,44.41999816894531
2015-04-22,41.310001373291016,44.47999954223633
2015-04-23,40.95000076293945,44.689998626708984
2015-04-24,40.88999938964844,44.869998931884766
2015-04-27,40.83000183105469,44.31999969482422
2015-04-28,40.77000045776367,44.65999984741211
2015-04-29,40.4900016784668,44.650001525878906
2015-04-30,40.560001373291016,44.29999923706055
2015-05-01,40.90999984741211,44.81999969482422
2015-05-04,40.959999084472656,44.97999954223633
2015-05-05,40.75,44.27000045776367
2015-05-06,40.65999984741211,44.08000183105469
2015-05-07,40.70000076293945,44.22999954223633
2015-05-08,40.97999954223633,44.150001525878906
2015-05-11,40.939998626708984,43.59000015258789
2015-05-12,40.689998626708984,43.470001220703125
2015-05-13,41.04999923706055,43.380001068115234
2015-05-14,41.5,43.18000030517578
2015-05-15,41.52000045776367,43.720001220703125
2015-05-18,41.31999969482422,43.650001525878906
2015-05-19,41.310001373291016,43.66999816894531
2015-05-20,41.349998474121094,43.66999816894531
2015-05-21,41.22999954223633,43.380001068115234
2015-05-22,41.209999084472656,43.22999954223633
2015-05-26,40.9900016784668,43.29999923706055
2015-05-27,41.119998931884766,43.72999954223633
2015-05-28,41.13999938964844,43.5099983215332
2015-05-29,40.959999084472656,43.689998626708984
2015-06-01,40.939998626708984,43.66999816894531
2015-06-02,40.9900016784668,43.279998779296875
2015-06-03,40.869998931884766,43.119998931884766
2015-06-04,40.59000015258789,43.18000030517578
2015-06-05,40.099998474121094,42.65999984741211
2015-06-08,40.15999984741211,42.599998474121094
2015-06-09,40.20000076293945,42.439998626708984
2015-06-10,40.33000183105469,42.34000015258789
2015-06-11,40.099998474121094,42.59000015258789
2015-06-12,39.959999084472656,42.29999923706055
2015-06-15,39.59000015258789,42.09000015258789
2015-06-16,40.08000183105469,42.47999954223633
2015-06-17,40.27000045776367,42.689998626708984
2015-06-18,40.650001525878906,43.31999969482422
2015-06-19,40.400001525878906,42.72999954223633
2015-06-22,40.47999954223633,42.5099983215332
2015-06-23,40.380001068115234,42.04999923706055
2015-06-24,40.189998626708984,41.70000076293945
2015-06-25,40.02000045776367,41.61000061035156
2015-06-26,40.0,41.88999938964844
2015-06-29,39.400001525878906,41.959999084472656
2015-06-30,39.22999954223633,41.900001525878906
2015-07-01,39.5,42.18000030517578
2015-07-02,39.4900016784668,42.88999938964844
2015-07-06,39.41999816894531,43.119998931884766
2015-07-07,40.25,44.2599983215332
2015-07-08,39.86000061035156,44.20000076293945
2015-07-09,39.91999816894531,43.27000045776367
2015-07-10,40.38999938964844,43.36000061035156
2015-07-13,40.65999984741211,43.400001525878906
2015-07-14,41.16999816894531,43.209999084472656
2015-07-15,41.130001068115234,43.369998931884766
2015-07-16,41.47999954223633,43.97999954223633
2015-07-17,41.25,43.5099983215332
2015-07-20,41.380001068115234,43.31999969482422
2015-07-21,41.189998626708984,43.209999084472656
2015-07-22,40.900001525878906,43.25
2015-07-23,40.84000015258789,42.97999954223633
2015-07-24,40.439998626708984,42.880001068115234
2015-07-27,40.540000915527344,43.439998626708984
2015-07-28,40.54999923706055,43.540000915527344
2015-07-29,40.59000015258789,43.56999969482422
2015-07-30,40.560001373291016,44.380001068115234
2015-07-31,41.08000183105469,44.72999954223633
2015-08-03,41.540000915527344,44.959999084472656
2015-08-04,41.849998474121094,44.41999816894531
2015-08-05,42.119998931884766,44.61000061035156
2015-08-06,41.91999816894531,45.060001373291016
2015-08-07,41.77000045776367,45.529998779296875
2015-08-10,41.68000030517578,45.459999084472656
2015-08-11,41.47999954223633,45.90999984741211
2015-08-12,41.2599983215332,46.56999969482422
2015-08-13,41.099998474121094,46.15999984741211
2015-08-14,41.25,46.33000183105469
2015-08-17,41.349998474121094,46.29999923706055
2015-08-18,41.29999923706055,46.06999969482422
2015-08-19,40.779998779296875,46.310001373291016
2015-08-20,40.54999923706055,46.36000061035156
2015-08-21,39.529998779296875,45.79999923706055
2015-08-24,38.380001068115234,43.58000183105469
2015-08-25,37.9900016784668,42.5
2015-08-26,38.72999954223633,43.61000061035156
2015-08-27,39.27000045776367,43.90999984741211
2015-08-28,39.45000076293945,43.7400016784668
2015-08-31,39.31999969482422,43.40999984741211
2015-09-01,38.75,42.40999984741211
2015-09-02,38.900001525878906,42.52000045776367
2015-09-03,39.15999984741211,42.58000183105469
2015-09-04,38.52000045776367,41.97999954223633
2015-09-08,38.900001525878906,42.70000076293945
2015-09-09,38.29999923706055,42.459999084472656
2015-09-10,38.41999816894531,42.29999923706055
2015-09-11,38.130001068115234,42.709999084472656
2015-09-14,38.099998474121094,42.630001068115234
2015-09-15,38.5,42.630001068115234
2015-09-16,39.150001525878906,42.90999984741211
2015-09-17,39.380001068115234,43.47999954223633
2015-09-18,38.97999954223633,43.43000030517578
2015-09-21,39.189998626708984,43.77000045776367
