Date,JPM,BAC
2012-07-03,35.880001068115234,8.0600004196167
2012-07-05,34.380001068115234,7.820000171661377
2012-07-06,33.900001525878906,7.659999847412109
2012-07-09,33.959999084472656,7.559999942779541
2012-07-10,34.25,7.480000019073486
2012-07-11,34.59000015258789,7.630000114440918
2012-07-12,34.040000915527344,7.480000019073486
2012-07-13,36.06999969482422,7.820000171661377
2012-07-16,35.09000015258789,7.809999942779541
2012-07-17,34.9900016784668,7.920000076293945
2012-07-18,34.959999084472656,7.53000020980835
2012-07-19,34.459999084472656,7.260000228881836
2012-07-20,33.900001525878906,7.070000171661377
2012-07-23,34.439998626708984,7.090000152587891
2012-07-24,34.72999954223633,7.039999961853027
2012-07-25,35.16999816894531,7.070000171661377
2012-07-26,35.810001373291016,7.170000076293945
2012-07-27,36.88999938964844,7.309999942779541
2012-07-30,36.13999938964844,7.28000020980835
2012-07-31,36.0,7.340000152587891
2012-08-01,36.0,7.21999979019165
2012-08-02,35.16999816894531,7.179999828338623
2012-08-03,36.09000015258789,7.429999828338623
2012-08-06,36.29999923706055,7.639999866485596
2012-08-07,37.0099983215332,7.670000076293945
2012-08-08,37.15999984741211,7.670000076293945
2012-08-09,36.91999816894531,7.71999979019165
2012-08-10,36.970001220703125,7.739999771118164
2012-08-13,36.9900016784668,7.71999979019165
2012-08-14,37.099998474121094,7.78000020980835
2012-08-15,37.06999969482422,7.869999885559082
2012-08-16,37.099998474121094,7.929999828338623
2012-08-17,36.97999954223633,8.0
2012-08-20,37.369998931884766,8.149999618530273
2012-08-21,38.040000915527344,8.1899995803833
2012-08-22,37.83000183105469,8.220000267028809
2012-08-23,37.22999954223633,8.149999618530273
2012-08-24,37.16999816894531,8.15999984741211
2012-08-27,37.22999954223633,8.069999694824219
2012-08-28,37.130001068115234,7.960000038146973
2012-08-29,37.29999923706055,8.0
2012-08-30,36.900001525878906,7.909999847412109
2012-08-31,37.13999938964844,7.989999771118164
2012-09-04,37.0099983215332,8.0
2012-09-05,37.11000061035156,7.949999809265137
2012-09-06,38.689998626708984,8.350000381469727
2012-09-07,39.29999923706055,8.800000190734863
2012-09-10,38.7599983215332,8.579999923706055
2012-09-11,39.599998474121094,9.029999732971191
2012-09-12,39.91999816894531,8.970000267028809
2012-09-13,41.400001525878906,9.399999618530272
2012-09-14,41.56999969482422,9.550000190734863
2012-09-17,41.189998626708984,9.300000190734863
2012-09-18,41.2599983215332,9.229999542236328
2012-09-19,41.34000015258789,9.289999961853027
2012-09-20,41.25,9.1899995803833
2012-09-21,40.880001068115234,9.109999656677246
2012-09-24,41.22999954223633,9.100000381469728
2012-09-25,40.54999923706055,8.930000305175781
2012-09-26,40.2400016784668,8.819999694824219
2012-09-27,40.68000030517578,8.970000267028809
2012-09-28,40.47999954223633,8.829999923706055
2012-10-01,40.970001220703125,8.960000038146973
2012-10-02,40.91999816894531,8.930000305175781
2012-10-03,40.86000061035156,9.109999656677246
2012-10-04,41.81999969482422,9.40999984741211
2012-10-05,41.709999084472656,9.31999969482422
2012-10-08,41.65999984741211,9.279999732971191
2012-10-09,41.380001068115234,9.210000038146973
2012-10-10,41.77000045776367,9.210000038146973
2012-10-11,42.099998474121094,9.34000015258789
2012-10-12,41.619998931884766,9.119999885559082
2012-10-15,42.380001068115234,9.4399995803833
2012-10-16,42.83000183105469,9.460000038146973
2012-10-17,43.31999969482422,9.4399995803833
2012-10-18,43.0099983215332,9.470000267028809
2012-10-19,42.31999969482422,9.4399995803833
2012-10-22,42.09000015258789,9.550000190734863
2012-10-23,41.33000183105469,9.359999656677246
2012-10-24,41.709999084472656,9.3100004196167
2012-10-25,41.66999816894531,9.239999771118164
2012-10-26,41.15999984741211,9.119999885559082
2012-10-31,41.68000030517578,9.31999969482422
2012-11-01,42.84000015258789,9.739999771118164
2012-11-02,42.41999816894531,9.850000381469728
2012-11-05,42.27000045776367,9.75
2012-11-06,42.880001068115234,9.9399995803833
2012-11-07,40.47999954223633,9.229999542236328
2012-11-08,40.400001525878906,9.390000343322754
2012-11-09,40.619998931884766,9.43000030517578
2012-11-12,40.58000183105469,9.390000343322754
2012-11-13,40.040000915527344,9.329999923706056
2012-11-14,39.290000915527344,8.989999771118164
2012-11-15,39.38999938964844,9.09000015258789
2012-11-16,39.529998779296875,9.119999885559082
2012-11-19,40.59000015258789,9.489999771118164
2012-11-20,40.70000076293945,9.630000114440918
2012-11-21,40.72999954223633,9.770000457763672
2012-11-23,41.09000015258789,9.899999618530272
2012-11-26,40.880001068115234,9.84000015258789
2012-11-27,40.75,9.65999984741211
2012-11-28,40.83000183105469,9.760000228881836
2012-11-29,41.220001220703125,9.829999923706056
2012-11-30,41.08000183105469,9.859999656677246
2012-12-03,40.810001373291016,9.800000190734863
2012-12-04,40.56999969482422,9.90999984741211
2012-12-05,41.20000076293945,10.460000038146973
2012-12-06,41.470001220703125,10.460000038146973
2012-12-07,42.560001373291016,10.640000343322754
2012-12-10,42.310001373291016,10.56999969482422
2012-12-11,42.63999938964844,10.510000228881836
2012-12-12,42.77000045776367,10.609999656677246
2012-12-13,42.779998779296875,10.539999961853027
2012-12-14,42.810001373291016,10.579999923706056
2012-12-17,43.47999954223633,11.0
2012-12-18,43.869998931884766,11.359999656677246
2012-12-19,43.529998779296875,11.1899995803833
2012-12-20,44.529998779296875,11.520000457763672
2012-12-21,44.0,11.289999961853027
2012-12-24,43.91999816894531,11.25
2012-12-26,43.959999084472656,11.539999961853027
2012-12-27,43.630001068115234,11.470000267028809
