,Date,price1,price2,beta_t_est,spread_t
2047,2018-12-19,47.900001525878906,45.279998779296875,0.5310639839179951,-0.0644742792506392
2048,2018-12-20,47.540000915527344,45.09000015258789,0.526073409852585,-0.08595642930100666
2049,2018-12-21,47.56999969482422,45.09000015258789,0.525174851295967,-0.014848940550535872
2050,2018-12-24,45.959999084472656,43.02000045776367,0.5196235418632541,-0.15079710947205172
2051,2018-12-26,46.939998626708984,43.63999938964844,0.5281177540456864,0.13921177335916468
2052,2018-12-27,47.529998779296875,43.95000076293945,0.5380147918918209,0.15410587720666769
2053,2018-12-28,47.20000076293945,43.95000076293945,0.5350616258064057,-0.048056813823556865
2054,2018-12-31,47.349998474121094,43.91999816894531,0.5370102647104994,0.03227630199014442
2055,2019-01-02,46.93000030517578,43.720001220703125,0.5325350957766474,-0.07716531249677416
2056,2019-01-03,46.63999938964844,44.34000015258789,0.5199062886197778,-0.18766357306148507
2057,2019-01-04,47.56999969482422,44.709999084472656,0.5297304254290125,0.14682423702525682
2058,2019-01-07,46.95000076293945,44.61000061035156,0.5227974653215466,-0.1129387834686213
2059,2019-01-08,47.47999954223633,45.880001068115234,0.5179721174294629,-0.06336102622425699
2060,2019-01-09,46.56999969482422,45.4900016784668,0.5055912379150753,-0.20298535860252542
2061,2019-01-10,47.06999969482422,46.34000015258789,0.5031798209220162,-0.033861282564345174
2062,2019-01-11,47.34000015258789,46.61000061035156,0.5049026696578681,0.02552354097595355
2063,2019-01-14,47.150001525878906,46.15999984741211,0.5058585205377704,0.016235819159845732
2064,2019-01-15,47.56999969482422,46.790000915527344,0.5078899423094188,0.029722477402998493
2065,2019-01-16,46.91999816894531,46.869998931884766,0.4970180347494045,-0.1674137607900832
2066,2019-01-17,47.060001373291016,47.06999969482422,0.494926648091922,-0.03194121554514595
2067,2019-01-18,47.61000061035156,47.220001220703125,0.5021862107319816,0.1113995832875645
2068,2019-01-22,47.720001220703125,47.06999969482422,0.5068295546395677,0.07491466733613095
2069,2019-01-23,48.27000045776367,47.58000183105469,0.5130255025017068,0.09090601544095733
2070,2019-01-24,47.689998626708984,47.959999084472656,0.5015078053453281,-0.16818137026005076
2071,2019-01-25,47.369998931884766,47.5,0.49764135967130085,-0.06440617443355734
2072,2019-01-28,47.16999816894531,47.43000030517578,0.4940939855955684,-0.05741578154211879
2073,2019-01-29,47.400001525878906,47.58000183105469,0.49567307537225597,0.024498096970404504
2074,2019-01-30,47.86000061035156,47.869998931884766,0.5012756247504092,0.08405667351576085
2075,2019-01-31,48.130001068115234,48.599998474121094,0.5010697165103578,-0.0028644245872442298
2076,2019-02-01,48.70000076293945,48.4900016784668,0.5108908958399607,0.15149749067680318
2077,2019-02-04,49.25,48.61000061035156,0.5210556558900157,0.1552208253994749
