Price,Date,AAPL,NVDA,INTC,ORCL,VZ,T,DIS,JPM,BAC,C,MCD,SBUX,NKE,KO,PEP,WMT,XOM,CVX,DD,APD,CAT,GE,BA,JNJ,PFE,MRK,SPG,NEE,DUK,SO
848,2014-03-18,18.97857093811035,0.4560000002384186,24.81999969482422,38.84000015258789,46.70000076293945,24.909366607666016,81.98999786376953,58.060001373291016,17.190000534057617,48.13999938964844,97.30999755859375,37.29999923706055,39.81999969482422,38.400001525878906,81.94999694824219,24.92333221435547,94.70999908447266,116.23999786376953,70.69380950927734,112.70120239257812,96.41000366210938,122.92601776123047,124.04000091552734,93.94000244140625,30.294118881225586,53.77862548828125,153.78175354003906,23.61750030517578,70.23999786376953,43.45000076293945
849,2014-03-19,18.97357177734375,0.46399998664855957,25.020000457763672,38.54999923706055,46.36000061035156,24.89426040649414,80.5199966430664,58.29999923706055,17.440000534057617,48.939998626708984,96.0999984741211,37.95500183105469,39.57500076293945,38.13999938964844,81.37000274658203,24.793333053588867,93.7300033569336,115.19999694824219,70.60841369628906,111.97039794921875,96.04000091552734,121.15281677246094,122.23999786376953,93.58999633789062,30.08538818359375,53.42557144165039,150.17874145507812,23.325000762939453,68.70999908447266,42.790000915527344
850,2014-03-20,18.882143020629883,0.46424999833106995,25.43000030517578,38.369998931884766,47.209999084472656,25.74773406982422,80.80999755859375,60.11000061035156,17.920000076293945,50.220001220703125,96.5999984741211,38.47999954223633,39.6349983215332,38.45000076293945,81.86000061035156,25.126667022705078,94.58000183105469,115.51000213623047,71.50507354736328,113.05272674560547,96.20999908447266,121.10489654541016,123.7300033569336,94.12000274658203,30.275142669677734,53.04389190673828,150.82785034179688,23.385000228881836,69.16999816894531,42.790000915527344
851,2014-03-21,19.031070709228516,0.4634999930858612,25.170000076293945,37.5,46.90999984741211,25.906343460083008,80.3499984741211,60.16999816894531,17.559999465942383,50.08000183105469,95.47000122070312,38.35499954223633,37.60499954223633,38.439998626708984,82.13999938964844,25.366666793823242,94.30999755859375,115.62999725341797,71.46237182617188,112.99722290039062,97.38999938964844,121.7279052734375,122.58000183105469,95.93000030517578,30.531309127807617,52.156490325927734,151.72154235839844,23.642499923706055,69.08000183105469,42.91999816894531
852,2014-03-24,19.256786346435547,0.4612500071525574,25.1200008392334,38.18000030517578,47.0099983215332,26.027189254760742,79.48999786376953,61.06999969482422,17.3700008392334,50.04999923706055,96.18000030517578,37.8849983215332,37.43000030517578,38.400001525878906,81.88999938964844,25.586666107177734,94.63999938964844,115.8499984741211,71.3912124633789,111.18408966064453,96.8499984741211,121.77583312988281,123.41999816894531,95.19999694824219,29.876659393310547,51.316795349121094,150.82785034179688,23.520000457763672,69.31999969482422,43.18000030517578
853,2014-03-25,19.46392822265625,0.4612500071525574,25.459999084472656,38.400001525878906,47.220001220703125,26.22356414794922,79.55000305175781,60.93000030517578,17.209999084472656,50.29999923706055,95.91000366210938,37.30500030517578,36.82500076293945,38.619998931884766,82.4000015258789,25.623332977294922,94.91000366210938,117.08999633789062,72.07437896728516,111.88713836669922,98.58999633789062,123.16564178466797,124.0199966430664,97.37999725341797,30.18975257873535,52.66221237182617,152.314208984375,23.642499923706055,69.91999816894531,43.43000030517578
854,2014-03-26,19.277856826782227,0.4507499933242798,25.3799991607666,39.08000183105469,47.0099983215332,26.140483856201172,78.62000274658203,59.900001525878906,17.18000030517578,50.15999984741211,95.83999633789062,36.77000045776367,36.61000061035156,38.61000061035156,82.87000274658203,25.40999984741211,94.69999694824219,117.70999908447266,70.35222625732422,110.47178649902344,97.80000305175781,122.7822494506836,123.52999877929688,97.05000305175781,30.531309127807617,53.45419692993164,150.0564422607422,23.469999313354492,69.5,43.150001525878906
855,2014-03-27,19.19499969482422,0.44475001096725464,25.309999465942383,39.2400016784668,47.689998626708984,26.404834747314453,78.4800033569336,59.91999816894531,17.010000228881836,47.45000076293945,96.16000366210938,36.70000076293945,36.65999984741211,38.81999969482422,82.54000091552734,25.3799991607666,96.23999786376953,117.66999816894531,68.3027114868164,109.56521606445312,98.44999694824219,123.69281005859375,123.20999908447266,97.27999877929688,30.455408096313477,53.17748260498047,151.81561279296875,23.65250015258789,70.41999816894531,43.400001525878906
856,2014-03-28,19.17357063293457,0.44749999046325684,25.6200008392334,39.56999969482422,47.41999816894531,26.4879150390625,78.98999786376953,60.040000915527344,16.979999542236328,47.25,97.23999786376953,36.849998474121094,36.77000045776367,38.95000076293945,82.94999694824219,25.336666107177734,97.69999694824219,118.5,68.60160064697266,108.51063537597656,99.38999938964844,124.02828216552734,124.45999908447266,97.44000244140625,30.246679306030273,53.41603088378906,154.1486358642578,23.68000030517578,70.44000244140625,43.369998931884766
857,2014-03-31,19.169286727905273,0.4477500021457672,25.809999465942383,40.90999984741211,47.56999969482422,26.4879150390625,80.06999969482422,60.709999084472656,17.200000762939453,47.599998474121094,98.02999877929688,36.689998626708984,36.93000030517578,38.65999984741211,83.5,25.476667404174805,97.68000030517578,118.91000366210938,69.15667724609375,110.1202621459961,99.37000274658203,124.07620239257812,125.48999786376953,98.2300033569336,30.474382400512695,54.16984558105469,154.28033447265625,23.905000686645508,71.22000122070312,43.939998626708984
858,2014-04-01,19.344642639160156,0.4662500023841858,25.989999771118164,41.4900016784668,47.75,26.503021240234375,81.56999969482422,60.66999816894531,17.34000015258789,47.79999923706055,97.9000015258789,37.005001068115234,37.19499969482422,38.40999984741211,82.87999725341797,25.59000015258789,97.7300033569336,119.0,70.75074005126953,111.0083236694336,99.80999755859375,123.98035430908203,128.2100067138672,97.94000244140625,30.313093185424805,53.788169860839844,155.14581298828125,23.71500015258789,70.66999816894531,43.5
859,2014-04-02,19.376785278320312,0.4632500112056732,25.889999389648438,41.130001068115234,47.81999969482422,26.714502334594727,81.66999816894531,60.47999954223633,17.229999542236328,48.2400016784668,97.58999633789062,36.834999084472656,37.27000045776367,38.33000183105469,82.7300033569336,25.726667404174805,97.94999694824219,119.3499984741211,71.02115631103516,112.6364517211914,102.62999725341797,124.7950668334961,128.30999755859375,98.2300033569336,30.63567352294922,53.874046325683594,154.7224884033203,23.510000228881836,70.26000213623047,43.290000915527344
860,2014-04-03,19.24250030517578,0.46825000643730164,26.40999984741211,40.369998931884766,48.119998931884766,26.91087532043457,81.69000244140625,60.65999984741211,17.149999618530273,47.68000030517578,97.66000366210938,36.54499816894531,36.994998931884766,38.06999969482422,82.91000366210938,25.81999969482422,97.93000030517578,119.04000091552734,70.53724670410156,112.07215881347656,102.55000305175781,125.70563507080078,128.77999877929688,98.26000213623047,30.74003791809082,53.635494232177734,154.64723205566406,23.649999618530273,70.44999694824219,43.310001373291016
861,2014-04-04,18.99357032775879,0.45375001430511475,26.15999984741211,39.97999954223633,48.040000915527344,26.850452423095703,80.43000030517578,59.810001373291016,16.719999313354492,47.11000061035156,97.87000274658203,35.775001525878906,36.41999816894531,38.220001220703125,82.58999633789062,25.770000457763672,97.36000061035156,118.80000305175781,69.29900360107422,110.17576599121094,102.16999816894531,124.69921875,127.37999725341797,98.41999816894531,30.5123348236084,53.549617767333984,155.58795166015625,23.752500534057617,70.48999786376953,43.70000076293945
862,2014-04-07,18.695356369018555,0.45524999499320984,26.489999771118164,39.470001220703125,48.119998931884766,26.80513572692871,79.12999725341797,59.0,16.3799991607666,46.54999923706055,97.01000213623047,35.21500015258789,35.415000915527344,38.619998931884766,83.91000366210938,25.770000457763672,96.77999877929688,117.33999633789062,68.21731567382812,108.02960205078125,101.11000061035156,123.88450622558594,125.58999633789062,97.88999938964844,29.601518630981445,52.66221237182617,157.17779541015625,23.475000381469727,71.13999938964844,44.209999084472656
863,2014-04-08,18.694286346435547,0.4715000092983246,26.90999984741211,40.2400016784668,48.209999084472656,26.638973236083984,79.56999969482422,58.849998474121094,16.440000534057617,46.599998474121094,98.08000183105469,35.7400016784668,36.459999084472656,38.900001525878906,83.47000122070312,26.059999465942383,97.44999694824219,117.80000305175781,68.41658020019531,108.34412384033203,102.38999938964844,123.40526580810547,124.1500015258789,98.05999755859375,29.28842544555664,52.51908493041992,157.3941650390625,24.125,72.51000213623047,44.709999084472656
864,2014-04-09,18.940000534057617,0.47099998593330383,26.979999542236328,40.880001068115234,47.97999954223633,26.374622344970703,80.47000122070312,59.27000045776367,16.6200008392334,47.15999984741211,98.3499984741211,36.2400016784668,36.779998779296875,38.9900016784668,83.91000366210938,25.989999771118164,97.33000183105469,119.0999984741211,69.69751739501953,109.57447052001953,102.98999786376953,124.3637466430664,126.87999725341797,98.94999694824219,29.629980087280273,54.48473358154297,157.50704956054688,24.107500076293945,71.81999969482422,44.369998931884766
865,2014-04-10,18.695714950561523,0.4595000147819519,26.43000030517578,39.790000915527344,47.470001220703125,26.525680541992188,77.51000213623047,57.400001525878906,16.1200008392334,46.22999954223633,99.43000030517578,35.11000061035156,36.224998474121094,38.88999938964844,83.62000274658203,25.6299991607666,96.77999877929688,116.69000244140625,67.88996887207031,107.1692886352539,102.26000213623047,122.59054565429688,123.63999938964844,96.54000091552734,29.041746139526367,53.29198455810547,157.1589813232422,23.9424991607666,71.58999633789062,44.29999923706055
866,2014-04-11,18.5575008392334,0.453000009059906,26.18000030517578,38.97999954223633,47.06999969482422,26.586103439331055,77.01000213623047,55.29999923706055,15.770000457763672,45.68000030517578,99.29000091552734,34.3650016784668,35.625,38.630001068115234,83.1500015258789,25.5,96.72000122070312,117.02999877929688,66.82251739501953,106.51248931884766,101.44999694824219,121.8716812133789,122.06999969482422,96.87000274658203,28.330171585083008,53.35877990722656,156.519287109375,23.787500381469727,71.83999633789062,44.56999969482422
867,2014-04-14,18.63142967224121,0.4580000042915344,26.559999465942383,39.56999969482422,47.27000045776367,26.70694923400879,77.62000274658203,54.959999084472656,16.0,47.66999816894531,100.11000061035156,34.654998779296875,36.189998626708984,38.72999954223633,83.55000305175781,25.793333053588867,97.86000061035156,118.69999694824219,67.60531616210938,106.5587387084961,102.77999877929688,123.21356201171875,123.25,97.13999938964844,28.339658737182617,53.024810791015625,158.1185302734375,24.02750015258789,72.06999969482422,44.650001525878906
868,2014-04-15,18.498571395874023,0.4612500071525574,26.770000457763672,39.72999954223633,46.91999816894531,26.948640823364258,77.66000366210938,54.79999923706055,16.389999389648438,48.310001373291016,100.83000183105469,34.44499969482422,36.13999938964844,40.18000030517578,83.95999908447266,25.626667022705078,98.68000030517578,120.30000305175781,67.70494079589844,107.59481811523438,102.5,123.74073028564453,124.2699966430664,99.19999694824219,28.35863494873047,53.48282241821289,159.87770080566406,24.309999465942383,72.80999755859375,45.25
869,2014-04-16,18.53607177734375,0.4622499942779541,26.93000030517578,40.130001068115234,47.099998474121094,27.26586151123047,78.94999694824219,55.2599983215332,16.1299991607666,48.18000030517578,100.83000183105469,35.39500045776367,36.54999923706055,40.59000015258789,84.7699966430664,25.739999771118164,99.94000244140625,121.83000183105469,69.02857971191406,109.7872314453125,102.93000030517578,125.178466796875,126.04000091552734,98.75,28.54838752746582,53.683204650878906,161.42050170898438,24.477500915527344,73.2300033569336,45.81999969482422
870,2014-04-17,18.74785614013672,0.46399998664855957,27.040000915527344,40.08000183105469,47.599998474121094,27.220544815063477,79.98999786376953,55.220001220703125,16.149999618530273,48.220001220703125,100.25,35.07500076293945,37.01499938964844,40.720001220703125,85.55000305175781,25.886667251586914,100.41999816894531,123.68000030517578,69.34170532226562,109.1026840209961,102.83000183105469,127.28713989257812,127.91999816894531,98.95999908447266,28.7001895904541,53.88358688354492,159.7930450439453,24.147499084472656,72.56999969482422,45.119998931884766
871,2014-04-21,18.97035789489746,0.46775001287460327,26.950000762939453,40.2400016784668,47.97999954223633,27.23564910888672,79.11000061035156,55.029998779296875,16.09000015258789,47.84000015258789,99.66999816894531,35.2400016784668,36.95000076293945,40.75,85.91000366210938,25.866666793823242,100.93000030517578,124.23999786376953,69.3843994140625,108.74190521240234,102.63999938964844,127.430908203125,127.81999969482422,100.0,29.2789363861084,54.627864837646484,160.5268096923828,24.170000076293945,72.45999908447266,45.15999984741211
872,2014-04-22,18.989286422729492,0.4717499911785126,26.84000015258789,40.459999084472656,47.91999816894531,27.409366607666016,79.44999694824219,55.810001373291016,16.290000915527344,48.02000045776367,99.31999969482422,35.57500076293945,37.17499923706055,40.709999084472656,85.13999938964844,25.85333251953125,100.37000274658203,124.0,69.65482330322266,110.24051666259766,103.69000244140625,127.38298797607422,127.55000305175781,100.18000030517578,29.41176414489746,55.124046325683594,160.5268096923828,24.087499618530273,72.79000091552734,45.34000015258789
873,2014-04-23,18.741071701049805,0.47725000977516174,26.75,39.790000915527344,47.43000030517578,26.374622344970703,79.5199966430664,56.04999923706055,16.3700008392334,48.400001525878906,99.12999725341797,35.19499969482422,37.04999923706055,40.72999954223633,85.41000366210938,26.01333236694336,100.5,124.69000244140625,70.26683044433594,109.59297180175781,103.37999725341797,126.61619567871094,130.6300048828125,100.22000122070312,29.33586311340332,54.86641311645508,160.6396942138672,24.11750030517578,72.61000061035156,45.220001220703125
874,2014-04-24,20.27750015258789,0.4814999997615814,26.75,39.75,46.279998779296875,26.057401657104492,79.58999633789062,56.189998626708984,16.34000015258789,48.33000183105469,99.83999633789062,35.54499816894531,36.69499969482422,40.70000076293945,85.5199966430664,26.10333251953125,100.01000213623047,124.30000305175781,70.08180236816406,109.57447052001953,105.27999877929688,126.80789184570312,129.86000061035156,99.95999908447266,29.136621475219727,54.89503860473633,160.98776245117188,24.172500610351562,73.05999755859375,45.68000030517578
875,2014-04-25,20.426429748535156,0.46825000643730164,26.260000228881836,39.45000076293945,45.939998626708984,26.049848556518555,78.2300033569336,55.70000076293945,15.949999809265137,47.75,100.7300033569336,35.724998474121094,36.349998474121094,41.0099983215332,85.25,26.206666946411133,100.41000366210938,123.98999786376953,69.02857971191406,108.34412384033203,104.69000244140625,127.47883605957031,128.66000366210938,99.79000091552734,29.17457389831543,54.61832046508789,160.45155334472656,24.417499542236328,74.0,46.2599983215332
876,2014-04-28,21.217500686645508,0.4662500023841858,26.329999923706055,40.130001068115234,46.599998474121094,26.495468139648438,77.77999877929688,55.4900016784668,14.949999809265137,47.29999923706055,100.30999755859375,35.46500015258789,35.834999084472656,41.029998779296875,86.81999969482422,26.586666107177734,101.16999816894531,125.7300033569336,67.30642700195312,108.25161743164062,104.26000213623047,128.3414764404297,127.04000091552734,101.33999633789062,30.398481369018555,54.08396911621094,161.18531799316406,24.3174991607666,74.80000305175781,46.68000030517578
877,2014-04-29,21.15464210510254,0.4672499895095825,26.479999542236328,40.11000061035156,46.77000045776367,26.75226593017578,78.63999938964844,56.099998474121094,15.239999771118164,48.15999984741211,101.5,35.31999969482422,36.2400016784668,40.56999969482422,85.76000213623047,26.55666732788086,101.44999694824219,125.97000122070312,69.31324005126953,108.35337829589844,105.30000305175781,128.24562072753906,128.3699951171875,101.02999877929688,30.132827758789062,56.03053283691406,162.01316833496094,24.49250030517578,74.52999877929688,46.36000061035156
878,2014-04-30,21.074642181396484,0.46175000071525574,26.690000534057617,40.880001068115234,46.72999954223633,26.9637451171875,79.33999633789062,55.97999954223633,15.140000343322754,47.90999984741211,101.37999725341797,35.310001373291016,36.474998474121094,40.790000915527344,85.88999938964844,26.56999969482422,102.41000366210938,125.5199966430664,71.02115631103516,108.71415710449219,105.4000015258789,128.86863708496094,129.02000427246094,101.29000091552734,29.677419662475586,55.877864837646484,162.93508911132812,24.962499618530273,74.48999786376953,45.83000183105469
879,2014-05-01,21.124286651611328,0.46424999833106995,26.450000762939453,40.970001220703125,47.220001220703125,26.873111724853516,79.55999755859375,55.720001220703125,15.09000015258789,47.7599983215332,100.95999908447266,35.560001373291016,36.459999084472656,40.779998779296875,85.56999969482422,26.566667556762695,101.41000366210938,124.94000244140625,69.32746887207031,108.62165069580078,105.06999969482422,128.29354858398438,128.4600067138672,100.52999877929688,29.554079055786133,56.889312744140625,163.35841369628906,24.99250030517578,74.58000183105469,45.220001220703125
880,2014-05-02,21.163570404052734,0.460750013589859,26.40999984741211,40.810001373291016,47.119998931884766,26.91087532043457,80.30999755859375,55.58000183105469,15.25,47.72999954223633,101.43000030517578,35.29999923706055,36.494998931884766,40.95000076293945,85.5199966430664,26.373332977294922,102.01000213623047,124.72000122070312,69.29900360107422,109.36170196533203,105.01000213623047,127.86222839355469,129.94000244140625,99.30999755859375,29.17457389831543,55.553436279296875,162.8127899169922,24.497499465942383,72.86000061035156,44.18000030517578
881,2014-05-05,21.46285629272461,0.4657500088214874,26.170000076293945,41.209999084472656,47.38999938964844,27.009063720703125,81.22000122070312,54.220001220703125,15.079999923706055,47.18000030517578,101.13999938964844,35.459999084472656,36.64500045776367,40.7599983215332,85.91000366210938,26.206666946411133,102.91000366210938,125.36000061035156,70.25259399414062,110.40702819824219,104.5199966430664,127.38298797607422,131.9600067138672,100.0,28.425046920776367,55.94465637207031,163.73471069335938,24.487499237060547,73.5199966430664,44.4900016784668
882,2014-05-06,21.22892951965332,0.45625001192092896,26.200000762939453,41.0099983215332,47.470001220703125,26.80513572692871,81.02999877929688,53.34000015258789,14.729999542236328,46.36000061035156,100.94999694824219,34.790000915527344,36.125,40.4900016784668,85.37000274658203,26.003332138061523,102.66999816894531,124.97000122070312,69.89677429199219,109.88899230957031,103.87000274658203,125.51393127441406,130.8300018310547,99.51000213623047,27.92220115661621,54.4942741394043,163.12322998046875,24.46500015258789,73.06999969482422,44.349998474121094
883,2014-05-07,21.15464210510254,0.4567500054836273,26.3700008392334,41.060001373291016,48.099998474121094,27.009063720703125,80.29000091552734,54.04999923706055,14.800000190734863,46.70000076293945,101.95999908447266,34.869998931884766,36.09000015258789,40.90999984741211,86.80000305175781,25.98666763305664,103.11000061035156,126.2300033569336,70.48031616210938,110.93431854248047,104.62000274658203,127.14336395263672,130.35000610351562,100.91000366210938,27.533206939697266,53.28244400024414,165.3151397705078,24.815000534057617,73.81999969482422,44.86000061035156
884,2014-05-08,20.999643325805664,0.4625000059604645,26.34000015258789,40.869998931884766,48.4900016784668,27.492446899414062,81.5999984741211,54.36000061035156,14.930000305175781,47.13999938964844,101.94999694824219,34.790000915527344,36.525001525878906,40.72999954223633,86.66000366210938,26.229999542236328,102.31999969482422,125.08999633789062,70.03910064697266,110.1202621459961,104.94000244140625,126.71204376220703,130.57000732421875,100.5,27.675521850585938,52.318702697753906,165.61618041992188,24.622499465942383,72.83999633789062,44.20000076293945
885,2014-05-09,20.91214370727539,0.45124998688697815,26.299999237060547,41.040000915527344,48.47999954223633,27.522659301757812,81.94999694824219,54.0099983215332,14.739999771118164,46.9900016784668,102.93000030517578,35.14500045776367,36.724998474121094,40.869998931884766,87.16999816894531,26.399999618530273,101.94999694824219,125.02999877929688,70.12450408935547,109.82423400878906,105.05999755859375,126.61619567871094,131.10000610351562,100.91000366210938,27.542694091796875,52.681297302246094,165.23988342285156,24.229999542236328,71.9800033569336,43.66999816894531
886,2014-05-12,21.172500610351562,0.4645000100135803,26.3700008392334,41.95000076293945,48.15999984741211,27.620845794677734,82.41999816894531,54.650001525878906,15.069999694824219,47.27000045776367,102.86000061035156,35.57500076293945,37.314998626708984,40.81999969482422,86.93000030517578,26.383333206176758,102.2300033569336,125.23999786376953,71.33428192138672,110.8973159790039,106.19999694824219,128.67694091796875,132.60000610351562,100.5199966430664,27.637571334838867,52.757633209228516,165.61618041992188,23.952499389648438,71.76000213623047,43.2599983215332
887,2014-05-13,21.205713272094727,0.4569999873638153,26.450000762939453,41.88999938964844,47.849998474121094,27.34139060974121,82.08000183105469,54.619998931884766,15.029999732971191,47.41999816894531,103.52999877929688,35.58000183105469,37.29499816894531,41.11000061035156,87.2300033569336,26.3799991607666,102.36000061035156,125.8499984741211,71.23464965820312,110.36077880859375,107.1500015258789,129.01242065429688,133.4499969482422,101.0199966430664,27.7039852142334,53.196563720703125,164.24270629882812,24.020000457763672,71.72000122070312,43.310001373291016
888,2014-05-14,21.20964241027832,0.45249998569488525,26.329999923706055,41.880001068115234,48.0099983215332,27.484893798828125,80.91999816894531,54.36000061035156,14.84000015258789,47.119998931884766,103.02999877929688,35.084999084472656,36.790000915527344,40.88999938964844,86.83999633789062,26.246667861938477,102.29000091552734,126.41999816894531,71.4481430053711,110.73080444335938,106.52999877929688,128.24562072753906,132.99000549316406,100.87000274658203,27.609107971191406,53.788169860839844,163.94168090820312,24.15250015258789,71.2699966430664,43.72999954223633
889,2014-05-15,21.029285430908203,0.44999998807907104,26.010000228881836,41.93000030517578,47.959999084472656,27.58308219909668,80.1500015258789,53.5099983215332,14.550000190734863,46.52000045776367,102.5,34.92499923706055,36.470001220703125,40.52000045776367,85.73999786376953,25.610000610351562,100.77999877929688,123.80999755859375,69.18514251708984,108.21461486816406,104.98999786376953,127.47883605957031,131.2100067138672,100.69000244140625,27.571157455444336,53.33015441894531,164.51551818847656,24.0674991607666,71.37999725341797,43.439998626708984
890,2014-05-16,21.339643478393555,0.4490000009536743,25.81999969482422,41.689998626708984,49.06999969482422,27.749244689941406,80.38999938964844,53.310001373291016,14.510000228881836,46.439998626708984,103.13999938964844,35.470001220703125,36.970001220703125,40.88999938964844,86.54000091552734,25.670000076293945,100.73999786376953,123.18000030517578,69.71175384521484,109.62071990966797,106.02999877929688,127.8143081665039,130.80999755859375,100.58000183105469,27.628082275390625,53.31106948852539,165.69143676757812,24.149999618530273,71.3499984741211,43.5099983215332
891,2014-05-19,21.592500686645508,0.4634999930858612,26.040000915527344,42.15999984741211,49.150001525878906,27.477340698242188,81.05000305175781,53.83000183105469,14.670000076293945,46.77000045776367,102.08999633789062,35.5099983215332,37.244998931884766,40.709999084472656,86.0999984741211,25.536666870117188,100.87000274658203,122.94999694824219,70.22412872314453,109.37095642089844,105.38999938964844,127.5267562866211,131.35000610351562,100.63999938964844,27.77988624572754,53.76908493041992,165.10818481445312,23.674999237060547,70.30000305175781,42.81999969482422
892,2014-05-20,21.596786499023438,0.4560000002384186,26.040000915527344,41.560001373291016,48.650001525878906,26.81268882751465,81.08999633789062,53.720001220703125,14.529999732971191,46.54999923706055,101.52999877929688,35.1150016784668,36.630001068115234,40.58000183105469,85.6500015258789,25.229999542236328,100.66999816894531,122.5,70.7934341430664,108.00184631347656,101.55999755859375,126.04109954833984,129.5800018310547,100.25,27.751422882080078,53.435115814208984,164.93885803222656,24.082500457763672,70.08999633789062,42.77000045776367
893,2014-05-21,21.653928756713867,0.4560000002384186,26.200000762939453,41.68000030517578,49.16999816894531,26.638973236083984,82.19000244140625,54.119998931884766,14.609999656677246,46.849998474121094,102.55999755859375,35.20000076293945,37.10499954223633,40.869998931884766,86.0999984741211,25.219999313354492,102.02999877929688,124.16000366210938,71.07809448242188,109.62997436523438,102.87999725341797,126.95166778564453,130.9600067138672,101.13999938964844,28.055028915405273,53.988548278808594,164.06396484375,24.06999969482422,69.93000030517578,42.84000015258789
894,2014-05-22,21.688213348388672,0.4580000042915344,26.149999618530273,41.52000045776367,49.45000076293945,26.72205352783203,82.3499984741211,54.54999923706055,14.710000038146973,47.13999938964844,102.44999694824219,35.70000076293945,37.439998626708984,40.58000183105469,85.58000183105469,25.1299991607666,101.5,123.62999725341797,70.8503646850586,109.33394622802734,103.08000183105469,127.04751586914062,131.83999633789062,100.95999908447266,28.140417098999023,53.902671813964844,163.7064971923828,24.15999984741211,70.55000305175781,43.189998626708984
895,2014-05-23,21.93321418762207,0.4622499942779541,26.290000915527344,42.150001525878906,49.7400016784668,26.67673683166504,83.31999969482422,54.529998779296875,14.720000267028809,47.290000915527344,102.0,35.9900016784668,37.92499923706055,40.58000183105469,85.83000183105469,25.203332901000977,101.31999969482422,123.37000274658203,72.13130950927734,109.84273529052734,104.02999877929688,127.04751586914062,132.41000366210938,100.9800033569336,27.979127883911133,54.20801544189453,164.8730010986328,24.114999771118164,70.27999877929688,43.08000183105469
896,2014-05-27,22.343929290771484,0.47049999237060547,26.709999084472656,41.90999984741211,49.619998931884766,26.593656539916992,83.73999786376953,55.13999938964844,15.220000267028809,47.56999969482422,102.36000061035156,36.83000183105469,38.30500030517578,40.77000045776367,86.52999877929688,25.196666717529297,101.36000061035156,122.83999633789062,72.48712921142578,109.88899230957031,103.68000030517578,127.3350601196289,134.1699981689453,100.80999755859375,28.092979431152344,54.093509674072266,166.0865478515625,24.13249969482422,70.45999908447266,43.15999984741211
897,2014-05-28,22.28607177734375,0.47450000047683716,26.8799991607666,41.56999969482422,49.7400016784668,26.691843032836914,83.5999984741211,55.45000076293945,15.140000343322754,47.31999969482422,101.30000305175781,36.6349983215332,38.1349983215332,40.58000183105469,87.06999969482422,25.176666259765625,101.05999755859375,122.5199966430664,73.68267822265625,109.44496154785156,102.91000366210938,127.7663803100586,134.3300018310547,100.30000305175781,28.092979431152344,53.816795349121094,165.5126953125,24.34000015258789,70.76000213623047,43.45000076293945
898,2014-05-29,22.692142486572266,0.4737499952316284,26.959999084472656,42.20000076293945,49.720001220703125,26.72960662841797,84.02999877929688,55.720001220703125,15.149999618530273,47.279998779296875,101.33999633789062,36.55500030517578,38.189998626708984,40.65999984741211,87.7300033569336,25.32666778564453,101.2699966430664,122.31999969482422,74.67896270751953,111.21183776855469,103.5999984741211,128.1497802734375,135.13999938964844,100.76000213623047,28.0834903717041,55.0572509765625,165.2899932861328,24.137500762939453,70.93000030517578,43.540000915527344
899,2014-05-30,22.60714340209961,0.4749999940395355,27.31999969482422,42.02000045776367,49.959999084472656,26.790029525756836,84.01000213623047,55.56999969482422,15.140000343322754,47.56999969482422,101.43000030517578,36.619998931884766,38.45500183105469,40.90999984741211,88.33000183105469,25.59000015258789,100.52999877929688,122.79000091552734,74.18081665039062,110.98057556152344,102.2300033569336,128.389404296875,135.25,101.45999908447266,28.111953735351562,55.209922790527344,166.4600067138672,24.34000015258789,71.08000183105469,43.779998779296875
900,2014-06-02,22.451786041259766,0.47350001335144043,27.260000228881836,41.970001220703125,50.04999923706055,26.767372131347656,84.2699966430664,55.349998474121094,15.260000228881836,47.7599983215332,102.02999877929688,36.92499923706055,38.36000061035156,40.86000061035156,87.87000274658203,25.586666107177734,99.94000244140625,122.20999908447266,74.73589324951172,112.70120239257812,103.76000213623047,128.5811004638672,135.89999389648438,102.16999816894531,28.187856674194336,55.27671813964844,166.8000030517578,24.295000076293945,70.8499984741211,43.66999816894531
901,2014-06-03,22.769285202026367,0.4715000092983246,27.65999984741211,41.810001373291016,49.290000915527344,26.586103439331055,83.87999725341797,55.599998474121094,15.210000038146973,48.189998626708984,101.44999694824219,37.09000015258789,37.775001525878906,40.880001068115234,88.22000122070312,25.56999969482422,100.38999938964844,122.55000305175781,74.87821960449219,112.43292999267578,104.48999786376953,128.389404296875,135.8800048828125,102.45999908447266,28.074003219604492,55.257633209228516,165.8699951171875,24.290000915527344,70.69999694824219,43.66999816894531
902,2014-06-04,23.029285430908203,0.47200000286102295,27.600000381469727,41.70000076293945,49.150001525878906,26.472810745239258,84.23999786376953,55.68000030517578,15.210000038146973,47.880001068115234,102.44000244140625,37.334999084472656,38.064998626708984,40.790000915527344,87.43000030517578,25.709999084472656,100.04000091552734,122.3499984741211,74.69319915771484,111.42460632324219,104.30999755859375,127.23921203613281,135.3300018310547,102.68000030517578,28.121442794799805,55.27671813964844,166.77000427246094,24.329999923706055,71.01000213623047,43.72999954223633
903,2014-06-05,23.11964225769043,0.4740000069141388,27.65999984741211,42.099998474121094,49.279998779296875,26.510574340820312,84.77999877929688,56.630001068115234,15.430000305175781,48.630001068115234,102.44999694824219,37.36000061035156,37.935001373291016,40.88999938964844,87.76000213623047,25.773332595825195,100.55000305175781,123.5199966430664,74.8924560546875,113.65402221679688,106.95999908447266,128.29354858398438,136.82000732421875,103.22000122070312,28.235294342041016,55.43893051147461,169.83999633789062,24.4424991607666,71.7300033569336,44.119998931884766
