Date,KO,PEP
2025-04-14,72.44999694824219,146.75
2025-04-15,71.86000061035156,142.83999633789062
2025-04-16,71.68000030517578,140.08999633789062
2025-04-17,73.0,142.83999633789062
2025-04-21,72.7699966430664,141.72999572753906
2025-04-22,73.9000015258789,143.4600067138672
2025-04-23,73.30000305175781,142.25999450683594
2025-04-24,72.5199966430664,135.30999755859375
2025-04-25,71.91000366210938,133.3800048828125
2025-04-28,71.79000091552734,133.75999450683594
2025-04-29,72.3499984741211,134.30999755859375
2025-04-30,72.55000305175781,135.5800018310547
2025-05-01,71.29000091552734,133.5500030517578
2025-05-02,71.6500015258789,133.75
2025-05-05,71.69999694824219,131.99000549316406
2025-05-06,71.72000122070312,130.74000549316406
2025-05-07,72.4000015258789,131.9199981689453
2025-05-08,71.16999816894531,131.42999267578125
2025-05-09,70.5199966430664,130.44000244140625
2025-05-12,69.52999877929688,131.67999267578125
2025-05-13,68.95999908447266,130.30999755859375
2025-05-14,69.16000366210938,128.4499969482422
2025-05-15,71.61000061035156,131.5
2025-05-16,72.0,131.97999572753906
2025-05-19,71.93000030517578,131.7899932861328
2025-05-20,71.69000244140625,131.8000030517578
2025-05-21,71.8499984741211,130.14999389648438
2025-05-22,71.13999938964844,130.1199951171875
2025-05-23,71.7699966430664,129.33999633789062
2025-05-27,71.77999877929688,131.3699951171875
2025-05-28,71.1500015258789,130.6699981689453
2025-05-29,71.48999786376953,131.9199981689453
2025-05-30,72.0999984741211,131.4499969482422
2025-06-02,72.0,130.91000366210938
2025-06-03,71.16000366210938,131.85000610351562
2025-06-04,71.37000274658203,131.74000549316406
2025-06-05,70.91000366210938,131.11000061035156
2025-06-06,71.3499984741211,130.02999877929688
2025-06-09,71.7699966430664,129.9600067138672
2025-06-10,72.3499984741211,131.8300018310547
2025-06-11,72.06999969482422,129.89999389648438
2025-06-12,72.23999786376953,132.3000030517578
2025-06-13,71.0199966430664,130.85000610351562
2025-06-16,70.5199966430664,131.41000366210938
2025-06-17,69.62000274658203,129.2899932861328
2025-06-18,69.20999908447266,129.07000732421875
2025-06-20,68.83999633789062,129.07000732421875
2025-06-23,69.73999786376953,129.08999633789062
2025-06-24,70.20999908447266,131.0500030517578
2025-06-25,69.62999725341797,128.02000427246094
2025-06-26,69.47000122070312,128.22000122070312
2025-06-27,70.33000183105469,131.0399932861328
2025-06-30,70.75,132.0399932861328
2025-07-01,71.66999816894531,135.25999450683594
2025-07-02,70.91000366210938,136.47999572753906
2025-07-03,71.3499984741211,135.3800048828125
2025-07-07,71.01000213623047,134.4499969482422
2025-07-08,70.23999786376953,135.0399932861328
2025-07-09,69.4800033569336,134.47999572753906
2025-07-10,69.7699966430664,136.0800018310547
2025-07-11,69.87000274658203,135.25999450683594
2025-07-14,69.47000122070312,135.57000732421875
2025-07-15,69.36000061035156,133.80999755859375
2025-07-16,69.2699966430664,135.35000610351562
2025-07-17,70.58999633789062,145.44000244140625
2025-07-18,69.8499984741211,143.24000549316406
2025-07-21,70.06999969482422,141.6999969482422
2025-07-22,69.66000366210938,146.0399932861328
2025-07-23,69.16000366210938,145.66000366210938
2025-07-24,69.0999984741211,144.50999450683594
2025-07-25,69.16999816894531,143.4499969482422
2025-07-28,68.08999633789062,141.57000732421875
2025-07-29,69.37999725341797,143.88999938964844
2025-07-30,68.75,142.86000061035156
2025-07-31,67.88999938964844,137.9199981689453
2025-08-01,68.86000061035156,139.27999877929688
2025-08-04,68.95999908447266,139.55999755859375
2025-08-05,69.05000305175781,139.4499969482422
2025-08-06,69.51000213623047,140.8000030517578
2025-08-07,70.43000030517578,143.9199981689453
2025-08-08,70.33999633789062,145.2100067138672
2025-08-11,70.75,144.8699951171875
2025-08-12,70.70999908447266,146.8699951171875
2025-08-13,70.45999908447266,149.35000610351562
2025-08-14,69.55000305175781,148.6199951171875
2025-08-15,69.91999816894531,150.39999389648438
2025-08-18,69.12999725341797,149.5500030517578
2025-08-19,70.12999725341797,152.16000366210938
2025-08-20,70.69999694824219,150.72999572753906
2025-08-21,70.66000366210938,148.97999572753906
2025-08-22,70.12999725341797,149.63999938964844
2025-08-25,68.93000030517578,148.1999969482422
2025-08-26,68.7300033569336,147.0
2025-08-27,68.83000183105469,147.63999938964844
2025-08-28,68.36000061035156,146.97999572753906
2025-08-29,68.98999786376953,148.64999389648438
2025-09-02,69.05999755859375,150.27999877929688
2025-09-03,68.98999786376953,148.63999938964844
2025-09-04,68.25,146.88999938964844
2025-09-05,67.95999908447266,146.38999938964844
2025-09-08,67.43000030517578,141.7100067138672
2025-09-09,67.86000061035156,143.10000610351562
2025-09-10,67.81999969482422,142.66000366210938
2025-09-11,67.62000274658203,144.22999572753906
2025-09-12,67.01000213623047,143.52999877929688
2025-09-15,66.20999908447266,140.63999938964844
2025-09-16,66.23999786376953,140.02999877929688
2025-09-17,67.04000091552734,141.22999572753906
2025-09-18,66.45999908447266,140.72999572753906
2025-09-19,66.43000030517578,141.75999450683594
2025-09-22,66.20999908447266,141.02999877929688
2025-09-23,66.70999908447266,141.89999389648438
2025-09-24,66.44999694824219,142.1699981689453
2025-09-25,65.9800033569336,139.9199981689453
2025-09-26,65.66999816894531,140.44000244140625
2025-09-29,66.04000091552734,140.1699981689453
2025-09-30,66.31999969482422,140.44000244140625
2025-10-01,66.77999877929688,143.13999938964844
2025-10-02,66.0999984741211,142.30999755859375
2025-10-03,66.6500015258789,141.97999572753906
2025-10-06,66.0999984741211,139.6999969482422
2025-10-07,66.79000091552734,140.7899932861328
2025-10-08,66.12000274658203,138.83999633789062
2025-10-09,66.37000274658203,144.7100067138672
2025-10-10,67.04000091552734,150.0800018310547
2025-10-13,66.80000305175781,148.88999938964844
2025-10-14,67.51000213623047,151.5399932861328
2025-10-15,67.08000183105469,151.16000366210938
2025-10-16,67.58999633789062,152.6699981689453
2025-10-17,68.44000244140625,153.7100067138672
2025-10-20,68.44000244140625,153.63999938964844
2025-10-21,71.22000122070312,153.17999267578125
2025-10-22,70.80999755859375,153.02999877929688
2025-10-23,69.94000244140625,151.50999450683594
2025-10-24,69.70999908447266,151.5500030517578
2025-10-27,70.05999755859375,152.6300048828125
2025-10-28,70.16000366210938,150.1199951171875
2025-10-29,68.3499984741211,146.16000366210938
2025-10-30,68.9800033569336,147.5500030517578
2025-10-31,68.9000015258789,146.08999633789062
