Date,JPM,BAC,spread_t,beta_t_est,signal_t,theta_t,E·P_t,z_t
2016-02-29,56.29999923706055,12.520000457763672,-0.8413421489450954,3.144212636637789,-1,1.8,2.4006321615853565,2.43909300514854
2016-03-01,59.20000076293945,13.1899995803833,-0.03108557971356163,3.1427097010654284,-1,1.8,2.505107679620105,2.6056376716571608
2016-03-02,59.7599983215332,13.40999984741211,-0.10502909621656187,3.137731666923259,-1,1.8,2.456022313884038,2.4656902690183853
2016-03-03,59.959999084472656,13.5,-0.12150975622944316,3.132241837985569,-1,1.8,2.429757570426899,2.3759116496135073
2016-03-04,60.04999923706055,13.539999961853027,-0.10192483011839215,3.127830368884593,-1,1.8,2.4183206139339806,2.3180244235793355
2016-03-07,59.939998626708984,13.529999732971191,-0.11780276763757058,3.122935191465321,-1,1.8,2.4025774716822426,2.257724267036881
2016-03-08,58.779998779296875,13.0600004196167,0.1269556677533359,3.1273816252602873,-1,1.8,2.5151705098790824,2.4377484516312666
2016-03-09,59.119998931884766,13.140000343322754,0.14362951002277669,3.13275822158168,-1,1.8,2.5263124582895227,2.4220087922307005
2016-03-10,58.61000061035156,13.270000457763672,-0.5085882987259254,3.1126554127637047,-1,1.8,2.318531451358073,2.005397652833166
2016-03-11,59.34000015258789,13.789999961853027,-0.8934462681774136,3.0719385851367726,0,1.8,2.0763067898587817,1.5324402780592725
2016-03-14,59.119998931884766,13.640000343322754,-0.4240568873588515,3.0544847364849854,0,1.8,2.1441754786558374,1.6447459367605952
2016-03-15,59.20000076293945,13.56999969482422,-0.08502831399353994,3.0511208227238495,0,1.8,2.2146834876342876,1.7586555044954864
2016-03-16,58.91999816894531,13.3100004196167,0.2831299820538291,3.0614146055828217,-1,1.8,2.3538657974087194,1.9950436629795727
2016-03-17,58.75,13.399999618530272,-0.10656729217683392,3.0573212906388254,0,1.8,2.248940255404028,1.7801840211329454
2016-03-18,60.47999954223633,13.789999961853027,0.2769973369816796,3.069295970202153,-1,1.8,2.3186699036825296,1.887215966596623
2016-03-21,60.459999084472656,13.84000015258789,0.0666750129491902,3.0721064138054923,0,1.8,2.2762039758956725,1.7893385301309108
2016-03-22,60.2400016784668,13.760000228881836,0.05994981708028746,3.0745082950789206,0,1.8,2.2905745317840225,1.7956657861353527
2016-03-23,59.939998626708984,13.619999885559082,0.1243535528192865,3.0792505925136497,-1,1.8,2.333792698729228,1.8529994358529676
2016-03-24,59.47999954223633,13.68000030517578,-0.33836712327812535,3.0659794902126998,0,1.8,2.1901404403320335,1.5780570343955775
2016-03-28,59.400001525878906,13.619999885559082,-0.15287834498588637,3.0600951395456097,0,1.8,2.2189896733931054,1.6139533338918899
2016-03-29,59.029998779296875,13.420000076293944,0.05867078594021535,3.062231489945003,0,1.8,2.2931819810547864,1.728515456767296
2016-03-30,59.709999084472656,13.479999542236328,0.3633181713301994,3.0760694913941315,-1,1.8,2.3918935653497826,1.882574066609819
2016-03-31,59.220001220703125,13.520000457763672,-0.16310155708048057,3.0697272281234906,0,1.8,2.2571486865527,1.6276937414185166
2016-04-01,59.869998931884766,13.5600004196167,0.23738916652807518,3.0790772102992103,0,1.8,2.3647668394457018,1.7974055552509445
2016-04-04,59.20000076293945,13.510000228881836,-0.18224592387092997,3.0720329379835065,0,1.8,2.260539517024002,1.5989102159604296
2016-04-05,58.36000061035156,13.1899995803833,-0.026027046363253703,3.0711212681934486,0,1.8,2.3265242045391155,1.6962745270935122
2016-04-06,58.810001373291016,13.270000457763672,0.1175362360358676,3.075517827513005,0,1.8,2.3610514808539484,1.737671938483622
2016-04-07,57.31999969482422,12.850000381469728,-0.05426312946165268,3.0737334888379557,0,1.8,2.365273233863663,1.7265594149605137
2016-04-08,57.7400016784668,12.880000114440918,0.18281219592618925,3.080189765968445,-1,1.8,2.431637362210356,1.8199827266172148
2016-04-11,58.20000076293945,12.970000267028809,0.24288513145634738,3.0893234560969174,-1,1.8,2.4606480893963774,1.848322919845759
2016-04-12,59.279998779296875,13.270000457763672,0.25908915745222316,3.10012974505477,-1,1.8,2.4609726175168305,1.8282178930388295
2016-04-13,61.790000915527344,13.789999961853027,0.7376677642555194,3.1347932575132202,-1,1.8,2.5971753264285073,2.032186654074768
2016-04-14,62.59000015258789,14.140000343322754,0.27778786082427587,3.1481103211039194,-1,1.8,2.4997584561189417,1.8523654581614646
2016-04-15,61.869998931884766,14.0,-0.0009478400570586132,3.148069792214628,0,1.8,2.4536852910247067,1.7587689749086546
2016-04-18,62.27000045776367,14.170000076293944,-0.08672098941117667,3.144308476371717,0,1.8,2.4087987186315303,1.6692576159814103
2016-04-19,63.31999969482422,14.449999809265137,0.05215488886999253,3.146651541414944,0,1.8,2.4180313552205384,1.66958629251203
2016-04-20,64.23999786376953,14.93000030517578,-0.33143209576721233,3.130760643571835,0,1.8,2.2467704760386837,1.3793592904311487
2016-04-21,63.599998474121094,14.899999618530272,-0.5465701269332044,3.1066351682555418,0,1.8,2.133635774016872,1.187049744619116
2016-04-22,63.970001220703125,15.109999656677246,-0.5122101495081779,3.083818146295461,0,1.8,2.0518005518340896,1.0476369040878408
2016-04-25,63.599998474121094,14.960000038146973,-0.2624639939384821,3.0730227620397503,0,1.8,2.087779015758711,1.098501069336361
2016-04-26,63.93000030517578,15.09000015258789,-0.20617073346676307,3.0643674832873127,0,1.8,2.058581483908249,1.0446497712089788
2016-04-27,64.11000061035156,15.020000457763672,0.11756832514672766,3.0691257637093776,0,1.8,2.1503483732651407,1.1841950917737025
2016-04-28,63.599998474121094,14.789999961853027,0.1978534884893861,3.0766480216444823,0,1.8,2.2177056471436405,1.2824132028253916
2016-04-29,63.20000076293945,14.5600004196167,0.3217080073156495,3.088390721896366,0,1.8,2.3084490599286394,1.4155532184548667
2016-05-02,63.790000915527344,14.770000457763672,0.16520197572875617,3.0949838802978094,0,1.8,2.2733851402894256,1.3483173127120822
2016-05-03,62.560001373291016,14.359999656677246,0.13083103643160143,3.099652967337954,0,1.8,2.325240989291757,1.418248447215553
2016-05-04,61.56999969482422,14.130000114440918,-0.0943704104988825,3.0963624678894126,0,1.8,2.290549950112977,1.3518751632194907
2016-05-05,61.2400016784668,14.050000190734863,-0.11400310730712704,3.092282336657809,0,1.8,2.281534449228488,1.3263995897100151
2016-05-06,61.599998474121094,14.109999656677246,0.038815792868469146,3.093749022422481,0,1.8,2.3122134997288217,1.3633900202004634
2016-05-09,61.209999084472656,13.989999771118164,0.012954008126428107,3.0942293545398836,0,1.8,2.3210126759108967,1.366094991078046
2016-05-10,62.040000915527344,14.300000190734863,-0.07378058552179567,3.091182655683959,0,1.8,2.260545266393038,1.2618951984261821
2016-05-11,61.810001373291016,14.199999809265137,0.003416374627384755,3.0913173598469834,0,1.8,2.2880752037976357,1.2946142557326044
2016-05-12,61.77000045776367,14.140000343322754,0.09556082664699517,3.095023380253963,0,1.8,2.3254270650877515,1.3417498519467643
2016-05-13,61.20000076293945,13.880000114440918,0.21452020248830905,3.1027928957903863,0,1.8,2.4029569125138224,1.4494598718752436
2016-05-16,61.65999984741211,13.93000030517578,0.33554036384296637,3.1155277049624086,0,1.8,2.462538568915802,1.5282223585291086
2016-05-17,61.65999984741211,14.010000228881836,0.05548928841105294,3.117710212139546,0,1.8,2.401396710483887,1.4233014692460013
2016-05-18,64.04000091552734,14.6899995803833,0.19558634667294683,3.126865059457977,0,1.8,2.3876775617091024,1.3911767582643924
2016-05-19,63.38999938964844,14.529999732971191,0.028983631567683688,3.1280824475267175,0,1.8,2.371771385461864,1.355887219710388
