Date,JPM,BAC,beta_t_est,spread_t
2018-07-10,106.62000274658205,28.829999923706055,3.043366043767062,0.020297969899587542
2018-07-11,106.38999938964844,28.68000030517578,3.0483711408646594,0.10266869982631022
2018-07-12,106.8499984741211,28.770000457763672,3.0542559012922,0.11931619970467011
2018-07-13,106.36000061035156,28.549999237060547,3.060335496420917,0.1258691195828021
2018-07-16,110.58000183105467,29.780000686645508,3.072705152127958,0.23042536260696522
2018-07-17,110.5,30.010000228881836,3.061218267352971,-0.2211583962428847
2018-07-18,111.52999877929688,30.1299991607666,3.0701870029676543,0.17545790127586258
2018-07-19,109.88999938964844,29.670000076293945,3.069154701036737,-0.021193311606069187
2018-07-20,111.27999877929688,30.1299991607666,3.068282105890328,-0.017050620791152937
2018-07-23,113.3499984741211,30.75,3.0713665302409896,0.058460766755160876
2018-07-24,114.1500015258789,30.829999923706055,3.0836674920435474,0.23873929979693287
2018-07-25,115.18000030517578,31.06999969482422,3.0942513454808127,0.20439011020151554
2018-07-26,114.8499984741211,30.940000534057617,3.0997075268080754,0.10778807405790758
2018-07-27,116.02999877929688,31.059999465942383,3.1178397627569745,0.3548534037387441
2018-07-30,116.7300033569336,31.309999465942383,3.1233142165166963,0.10576323942935062
2018-07-31,114.9499969482422,30.8799991607666,3.116875349915456,-0.12968976584549807
2018-08-01,115.66000366210938,31.25,3.105495383048081,-0.22029387155825475
2018-08-02,116.1500015258789,31.280000686645508,3.108978381333129,0.06800010622912112
2018-08-03,117.08999633789062,31.510000228881836,3.1147782475355594,0.11189539581579311
2018-08-06,117.12000274658205,31.520000457763672,3.1169545939049303,0.04238677107967703
2018-08-07,117.5500030517578,31.510000228881836,3.1268173314780134,0.19287664776183533
2018-08-08,117.79000091552734,31.799999237060547,3.1174635411807414,-0.17945395488160898
2018-08-09,116.87999725341795,31.600000381469727,3.108398588624418,-0.17832084929621317
2018-08-10,115.7300033569336,31.190000534057617,3.1073609641812907,-0.020916215552063022
2018-08-13,113.88999938964844,30.479999542236328,3.113938008497976,0.13726079237031286
2018-08-14,114.6500015258789,30.790000915527344,3.1125929927747547,-0.02654956436489897
2018-08-15,113.6999969482422,30.36000061035156,3.119637017752841,0.14381581723533543
2018-08-16,114.7699966430664,30.719999313354492,3.121449399996195,0.03542646016646245
2018-08-17,114.7699966430664,30.739999771118164,3.12091315287331,-0.010563381389829374
2018-08-20,114.62000274658205,30.8700008392334,3.1096502281385763,-0.22051493528809374
2018-08-21,115.31999969482422,31.020000457763672,3.109909479904986,0.0050528637503504115
2018-08-22,114.97000122070312,30.979999542236328,3.1055559012192453,-0.08576381776241249
2018-08-23,114.7300033569336,30.84000015258789,3.107695949161455,0.04262097901394668
2018-08-24,114.68000030517578,30.88999938964844,3.1044831900603005,-0.06342640305344105
2018-08-27,116.70999908447266,31.309999465942383,3.1177338323446993,0.254032207813367
2018-08-28,116.13999938964844,31.270000457763672,3.1139614482370526,-0.07373551107065168
2018-08-29,115.76000213623048,31.13999938964844,3.1130035533710245,-0.01895840792923309
2018-08-30,115.19000244140624,31.010000228881836,3.1094002955433053,-0.07170077660015295
2018-08-31,114.58000183105467,30.93000030517578,3.1009159228407768,-0.16876189533984132
2018-09-04,115.1500015258789,31.13999938964844,3.0959645799605626,-0.09653437305986756
2018-09-05,114.58999633789062,31.18000030517578,3.0805611301909472,-0.3014719297057127
2018-09-06,114.0999984741211,30.850000381469727,3.0849446097799946,0.0881537082362911
