Date,Asset_1,Asset_2,P1,P2,beta_t_est,spread_t,E_dot_P_t,z_t,theta_t,signal_t,z_vecm_t,theta_vecm_t,signal_vecm_t
2012-10-31,KO,DUK,37.18000030517578,65.69000244140625,0.3731789691519605,-0.01692652254931204,2.8227780482025473,0.09538930156680035,2,0,-0.6343058536077522,2,0
2012-11-01,KO,DUK,37.33000183105469,65.30999755859375,0.37635211562006954,0.045087784252800134,2.999369974911186,0.3050578923433408,2,0,-0.509088157768549,2,0
2012-11-02,KO,DUK,37.08000183105469,64.94000244140625,0.37563498438829424,-0.010854428639873959,2.962023930970016,0.2565927131339809,2,0,-0.5656567443553756,2,0
2012-11-05,KO,DUK,36.77000045776367,64.05999755859375,0.3757165857974586,0.0016332100619464995,3.0235937841450067,0.3271155628447363,2,0,-0.5719381843205369,2,0
2012-11-06,KO,DUK,37.41999816894531,64.06999969482422,0.3836562871467394,0.10910906091155681,3.3645127595249456,0.7324778373101302,2,0,-0.28052039328033335,2,0
2012-11-07,KO,DUK,36.720001220703125,62.939998626708984,0.3825095609523936,-0.027113889923867873,3.284024309725872,0.6299111186143628,2,0,-0.42465649552312895,2,0
2012-11-08,KO,DUK,36.36000061035156,62.560001373291016,0.38004527714283604,-0.0421099221025969,3.1911119616148724,0.5126740897137302,2,0,-0.5292825028758849,2,0
2012-11-09,KO,DUK,36.290000915527344,61.959999084472656,0.38115085768146245,0.020463990909348695,3.307793107337595,0.6482453774656045,2,0,-0.46985658332332014,2,0
2012-11-12,KO,DUK,36.08000183105469,61.45000076293945,0.38119880132853123,0.0008664689264321623,3.327442226452874,0.6660566024843437,2,0,-0.4871706061492766,2,0
2012-11-13,KO,DUK,36.15999984741211,62.0099983215332,0.3791162397391955,-0.023311357202587146,3.2262904595590847,0.5380973133969562,2,0,-0.5360250459494574,2,0
2012-11-14,KO,DUK,36.0099983215332,60.7400016784668,0.3812023435596731,0.05578371709055574,3.472293507957378,0.8295607168303749,2,0,-0.41106863312262804,2,0
2012-11-15,KO,DUK,36.43000030517578,59.869998931884766,0.38705182140937866,0.1490703170704677,3.917060016692661,1.3578600820109283,2,0,-0.08987615592339114,2,0
2012-11-16,KO,DUK,36.560001373291016,60.900001525878906,0.38487804896148525,-0.02145441857083341,3.7219548312348394,1.1123833928005316,2,0,-0.18745814516296994,2,0
2012-11-19,KO,DUK,37.2400016784668,60.9900016784668,0.3941034150230709,0.11251881557975452,4.0582392623152685,1.5054704869937732,2,0,0.10535156629452648,2,0
2012-11-20,KO,DUK,37.25,60.790000915527344,0.39663667826633286,0.03653114358790788,4.114746493832143,1.5586191070620925,2,0,0.14018172959765288,2,0
2012-11-21,KO,DUK,37.38999938964844,60.41999816894531,0.40027039701898887,0.05915478612656244,4.283491228162029,1.74276112603167,2,0,0.2593752357696158,2,0
2012-11-23,KO,DUK,37.93000030517578,60.45000076293945,0.4080631232491089,0.10728201071911769,4.561161712921955,2.0491876553116977,2,-1,0.49818831595874974,2,0
2012-11-26,KO,DUK,37.36000061035156,61.310001373291016,0.3933361736371753,-0.14468994037299865,4.039693083648615,1.4168609893158732,2,0,0.11091293368461037,2,0
2012-11-27,KO,DUK,37.41999816894531,61.59000015258789,0.3902796938843363,-0.03461081984325176,3.9996851083858402,1.3576517074695267,2,0,0.09549845593900823,2,0
2012-11-28,KO,DUK,37.560001373291016,61.70000076293945,0.39117472443294604,0.011086389816220787,4.045494392417073,1.3998147753865633,2,0,0.14191531708178096,2,0
2012-11-29,KO,DUK,37.970001220703125,62.38999938964844,0.39374036695678954,0.02629062986045483,4.085431112862086,1.434642829828836,2,0,0.22207189614998854,2,0
2012-11-30,KO,DUK,37.91999816894531,63.81999969482422,0.3817200801227043,-0.09764500764825357,3.69275909683682,0.9637689116729339,2,0,-0.01728037438905464,2,0
2012-12-03,KO,DUK,37.380001068115234,63.970001220703125,0.37133604863153774,-0.11711431588319954,3.3689883453397655,0.575750440862605,2,0,-0.28338405577348924,2,0
2012-12-04,KO,DUK,37.150001525878906,63.599998474121094,0.36889670545176445,-0.035726163654750565,3.342213171514757,0.5382120227322467,2,0,-0.33093788384860046,2,0
2012-12-05,KO,DUK,37.310001373291016,64.45999908447266,0.36569047676982963,-0.03202197819674524,3.2065009084127993,0.3713759536683421,2,0,-0.38922453891365216,2,0
2012-12-06,KO,DUK,37.380001068115234,64.16999816894531,0.36745578725871897,0.02422471322394415,3.31776554097366,0.49798372299932053,2,0,-0.31370769940513044,2,0
2012-12-07,KO,DUK,37.709999084472656,64.31999969482422,0.3714953950089559,0.05006623900448659,3.453729536658745,0.6545097716696454,2,0,-0.18773087974593972,2,0
2012-12-10,KO,DUK,37.63999938964844,64.31999969482422,0.37123556922926026,-0.003338559928643292,3.416739338246053,0.6040598122148223,2,0,-0.2192776262475819,2,0
2012-12-11,KO,DUK,37.86000061035156,64.27999877929688,0.3741942096858593,0.038815490151961285,3.543240351115326,0.749943266357283,2,0,-0.11406476620795251,2,0
2012-12-12,KO,DUK,37.63999938964844,64.30000305175781,0.37174030162387367,-0.03161194413727486,3.4218608370727708,0.5975134621701401,2,0,-0.2162457245935603,2,0
2012-12-13,KO,DUK,37.599998474121094,63.91999816894531,0.3725241842286973,0.011778631799657546,3.498049068820137,0.6834726145584703,2,0,-0.17665638568916717,2,0
2012-12-14,KO,DUK,37.65999984741211,63.810001373291016,0.3739004997072087,0.019106529743652345,3.557927968690837,0.7498752934840838,2,0,-0.13293780782975181,2,0
2012-12-17,KO,DUK,37.5,64.76000213623047,0.3654663500475794,-0.08168154816563344,3.230066426985559,0.3439374030913483,2,0,-0.3490845233679045,2,0
2012-12-18,KO,DUK,37.279998779296875,65.51000213623047,0.35588018218933754,-0.09334154452146493,2.9217219183844563,-0.04131492052750067,2,0,-0.561947822104573,2,0
2012-12-19,KO,DUK,36.779998779296875,64.75,0.352583503825009,-0.0536217794670506,2.852155237378298,-0.13358419066258576,2,0,-0.6720507800784953,2,0
2012-12-20,KO,DUK,37.04999923706055,65.05000305175781,0.3540989071086619,0.01820634909307728,2.917996420316779,-0.058274834961199916,2,0,-0.5958563575773013,2,0
2012-12-21,KO,DUK,36.88999938964844,64.51000213623047,0.3546263126220218,0.008249296525768557,2.9717510240181255,0.0020968010716040835,2,0,-0.5860882263865901,2,0
2012-12-24,KO,DUK,36.72999954223633,64.58000183105469,0.3523589727097025,-0.029398275407586993,2.8692735341706985,-0.1325438277209114,2,0,-0.6688087120770957,2,0
2012-12-26,KO,DUK,36.41999816894531,64.06999969482422,0.350656356548327,-0.026915007865085272,2.8360790498411923,-0.1811924434532414,2,0,-0.7311901652109323,2,0
2012-12-27,KO,DUK,36.41999816894531,63.709999084472656,0.35174649860226037,0.016870581418992003,2.9282816609199678,-0.07122675477283429,2,0,-0.6766066812556947,2,0
2012-12-28,KO,DUK,35.970001220703125,63.0099983215332,0.34997987246717777,-0.03222778574032503,2.869770850532447,-0.15329546121887475,2,0,-0.7732722154194394,2,0
2012-12-31,KO,DUK,36.25,63.79999923706055,0.3495186907007112,-0.004840971521815618,2.815398245095057,-0.23109974867103694,2,0,-0.7668655882717071,2,0
2013-01-02,KO,DUK,37.599998474121094,65.01000213623047,0.3666706711446379,0.1502605981927303,3.2188795091580857,0.2830243632330114,2,0,-0.3419233667683225,2,0
2013-01-03,KO,DUK,37.599998474121094,64.87000274658203,0.3693334063266072,0.03336828458037644,3.254735863019306,0.3231110004853619,2,0,-0.32069658487160163,2,0
2013-01-04,KO,DUK,37.65999984741211,65.05999755859375,0.3696513034667409,0.0038191130203060197,3.237781533353214,0.2952542544590989,2,0,-0.3224628940732204,2,0
2013-01-07,KO,DUK,37.29999923706055,64.75,0.3668279237130552,-0.040111740799950724,3.126941008311608,0.14391870417195127,2,0,-0.4377022923743343,2,0
2013-01-08,KO,DUK,37.040000915527344,64.9000015258789,0.3621024727830231,-0.0586895530658893,2.951131050465321,-0.09434424264521094,2,0,-0.5776189877522001,2,0
2013-01-09,KO,DUK,37.029998779296875,65.01000213623047,0.3606497833316281,-0.017892514822278827,2.9176724559035137,-0.1460738505706856,2,0,-0.5988049992352642,2,0
2013-01-10,KO,DUK,36.959999084472656,65.37000274658203,0.35751568559403607,-0.0355623892787591,2.7884796464120463,-0.3259468981545936,2,0,-0.684935229692144,2,0
2013-01-11,KO,DUK,36.90999984741211,65.69000244140625,0.35465046622599483,-0.032437390343829975,2.680100704690176,-0.4781740932414815,2,0,-0.7559868983292635,2,0
2013-01-14,KO,DUK,36.9900016784668,65.38999938964844,0.3564669253799449,0.02520500843709783,2.799212529629788,-0.3269640952283834,2,0,-0.6744458691534999,2,0
2013-01-15,KO,DUK,37.31999969482422,66.05000305175781,0.3582925049440462,0.01926135732516343,2.8045558339491556,-0.32954083307923304,2,0,-0.625795844559707,2,0
2013-01-16,KO,DUK,37.31999969482422,65.7300033569336,0.3598785957738246,0.021761775967462427,2.8865134933497636,-0.22823872412077217,2,0,-0.5772773206853681,2,0
2013-01-17,KO,DUK,37.5099983215332,66.0199966430664,0.3613532449650709,0.01730513477089346,2.9126426923729767,-0.20235292529137,2,0,-0.5356196191533256,2,0
2013-01-18,KO,DUK,37.70000076293945,66.80999755859375,0.3601152656959295,-0.012326704893169449,2.8107129882460917,-0.355877300019065,2,0,-0.5697716210773504,2,0
2013-01-22,KO,DUK,37.130001068115234,67.30999755859375,0.3487387227197867,-0.11919861411998056,2.3814469700515275,-0.975313363483389,2,0,-0.9024635193962506,2,0
