Date,KO,PEP,alpha,beta,y_pred,spread
2018-04-30,43.209999084472656,100.94000244140624,13.903139070237955,0.2868344496153928,42.85620911469512,0.3537899697775373
2018-05-01,42.59000015258789,99.12999725341795,13.928863690738295,0.2872550157239007,42.404452610479105,0.185547542108786
2018-05-02,42.060001373291016,97.2300033569336,13.956192895329798,0.2875179847082445,41.911567513691196,0.14843385959981958
2018-05-03,41.88999938964844,97.5999984741211,13.944931625390307,0.2872870346842742,41.98414577221024,-0.09414638256180297
2018-05-04,42.36000061035156,98.98999786376952,13.944466687799155,0.28722792741549136,42.37715860907359,-0.017157998722026946
2018-05-07,42.13999938964844,98.2300033569336,13.943729989112011,0.28718437548365805,42.15385215693062,-0.013852767282180878
2018-05-08,41.810001373291016,96.79000091552734,13.949004163397175,0.2873180711735991,41.75852053533738,0.05148083795363334
2018-05-09,41.779998779296875,96.16000366210938,13.96451634119764,0.2877045279002869,41.63018479769468,0.14981398160219328
2018-05-10,42.18000030517578,97.2699966430664,13.969146542208186,0.2882835767431399,42.010489084264584,0.16951122091119686
2018-05-11,42.13999938964844,97.43000030517578,13.969942397093414,0.28850206154875835,42.078698341832784,0.06130104781565393
2018-05-14,42.040000915527344,97.1500015258789,13.970624873909824,0.2886091829145763,42.009007434443575,0.03099348108376887
2018-05-15,41.720001220703125,96.8000030517578,13.966210532951226,0.2881454440709469,41.85869039836899,-0.1386891776658672
2018-05-16,41.54999923706055,97.19000244140624,13.964327563508753,0.2870209722923889,41.85989656134082,-0.3098973242802714
2018-05-17,42.29999923706055,97.91999816894533,13.959572961541541,0.28769801710124726,42.130962269304874,0.16903696775567312
2018-05-18,42.18000030517578,97.51000213623048,13.95928687542747,0.28815397072612337,42.05718117649506,0.12281912868072453
2018-05-21,42.40999984741211,99.51000213623048,13.974040914384696,0.28739150079017883,42.57236977194988,-0.16236992453777077
2018-05-22,42.25,99.93000030517578,14.001276590565844,0.2859066825822862,42.5719314682655,-0.3219314682654968
2018-05-23,42.400001525878906,100.4499969482422,14.020898221101628,0.2848359472834842,42.632668256477295,-0.23266673059838894
2018-05-24,42.31999969482422,100.18000030517578,14.029380300271402,0.28411208593425025,42.49172915586872,-0.1717294610444995
2018-05-25,42.400001525878906,100.30999755859376,14.033281169355227,0.2837247184088659,42.493706980261265,-0.09370545438235922
2018-05-29,42.68000030517578,101.0999984741211,14.035054806122245,0.28360429091511374,42.70744818489444,-0.027447879718657475
